time_ext,rate_ext,minHPD_ext,maxHPD_ext
-58.49998372,0.167289232,0.000174315,1.6805503
-58.55000508,0.16727747,0.000174315,1.681570513
-58.60002644,0.16727299,0.000174315,1.690952833
-58.6500478,0.167313235,0.000174315,1.691731809
-58.70006917,0.167324509,0.000193395,1.692859429
-58.75009053,0.167313235,0.000174315,1.694067626
-58.80011189,0.167321046,0.000174315,1.69901634
-58.85013325,0.167325434,0.000174315,1.702022923
-58.90015462,0.167349961,0.000174315,1.707370463
-58.95017598,0.167364971,0.000174315,1.715496992
-59.00019734,0.167388434,0.000174315,1.718160983
-59.05021871,0.167395184,0.000174315,1.722154126
-59.10024007,0.167395184,0.000174315,1.728190026
-59.15026143,0.167440693,0.000174315,1.730457255
-59.20028279,0.167438675,0.000193395,1.732883977
-59.25030416,0.167438675,0.000193395,1.734038445
-59.30032552,0.167462956,0.000174315,1.737737149
-59.35034688,0.167462956,0.000174315,1.740436768
-59.40036824,0.16757439,0.000174315,1.744201499
-59.45038961,0.16757439,0.000174315,1.751571422
-59.50041097,0.167587897,0.000174315,1.752544815
-59.55043233,0.167581338,0.000174315,1.755486338
-59.6004537,0.167601558,0.000174315,1.765582009
-59.65047506,0.167593581,0.000174315,1.766277515
-59.70049642,0.167612504,0.000174315,1.767691461
-59.75051778,0.167597512,0.000174315,1.7695925
-59.80053915,0.167624378,0.000174315,1.774216397
-59.85056051,0.16763917,0.000174315,1.780785617
-59.90058187,0.167655314,0.000174315,1.794411384
-59.95060323,0.167684598,0.000174315,1.804134199
-60.0006246,0.167848266,0.000174315,1.807420483
-60.05064596,0.167848266,0.000174315,1.817891969
-60.10066732,0.167892636,0.000174315,1.822625835
-60.15068869,0.167883708,0.000174315,1.822797618
-60.20071005,0.167902143,0.000174315,1.826511177
-60.25073141,0.167966636,0.000174315,1.835584002
-60.30075277,0.167985145,0.000174315,1.839548239
-60.35077414,0.168026187,0.000174315,1.845174275
-60.4007955,0.168063706,0.000174315,1.859288965
-60.45081686,0.168085223,0.000174315,1.873352416
-60.50083822,0.168109194,0.000174315,1.87689704
-60.55085959,0.168129437,0.000174315,1.881785057
-60.60088095,0.16816143,0.000174315,1.893045007
-60.65090231,0.168221737,0.000193395,1.895290298
-60.70092368,0.168202842,0.000174315,1.899363295
-60.75094504,0.168289532,0.000193395,1.906490125
-60.8009664,0.168276163,0.000174315,1.908769093
-60.85098776,0.168285274,0.000174315,1.91284425
-60.90100913,0.168329911,0.000174315,1.924986365
-60.95103049,0.168355731,0.000193395,1.932359065
-61.00105185,0.168363129,0.000174315,1.937196743
-61.05107321,0.168395727,0.000174315,1.951893954
-61.10109458,0.168417245,0.000174315,1.964123188
-61.15111594,0.168458994,0.000174315,1.979141626
-61.2011373,0.168531779,0.000174315,1.984037208
-61.25115867,0.168526973,0.000174315,1.986103385
-61.30118003,0.168561801,0.000174315,2.000019678
-61.35120139,0.168544667,0.000174315,2.009179166
-61.40122275,0.168597484,0.000174315,2.019019816
-61.45124412,0.168602005,0.000174315,2.025148799
-61.50126548,0.168597484,8.23536E-05,2.027257082
-61.55128684,0.16862368,8.23536E-05,2.03259555
-61.6013082,0.168680946,8.23536E-05,2.033341994
-61.65132957,0.168687811,8.23536E-05,2.034953335
-61.70135093,0.168714095,8.23536E-05,2.047731785
-61.75137229,0.168700758,8.23536E-05,2.069047172
-61.80139366,0.168715763,0.000132689,2.072310914
-61.85141502,0.16871654,0.000132689,2.07522618
-61.90143638,0.168697634,8.23536E-05,2.084440535
-61.95145774,0.16870762,8.23536E-05,2.087510287
-62.00147911,0.168736116,8.23536E-05,2.091133367
-62.05150047,0.168753113,8.23536E-05,2.098639279
-62.10152183,0.168753989,8.23536E-05,2.113693457
-62.15154319,0.168791378,8.23536E-05,2.121578261
-62.20156456,0.168918444,8.23536E-05,2.130849173
-62.25158592,0.168915211,8.23536E-05,2.139901883
-62.30160728,0.168991163,8.23536E-05,2.150806746
-62.35162865,0.168943839,8.23536E-05,2.164159371
-62.40165001,0.16890768,8.23536E-05,2.171147277
-62.45167137,0.169024893,8.23536E-05,2.18478746
-62.50169273,0.169087394,8.23536E-05,2.190146246
-62.5517141,0.169131028,8.23536E-05,2.201606566
-62.60173546,0.169269577,8.23536E-05,2.206239592
-62.65175682,0.169328635,8.23536E-05,2.21252569
-62.70177818,0.169304171,8.23536E-05,2.224768827
-62.75179955,0.169377078,8.23536E-05,2.231511904
-62.80182091,0.16941462,0.000132689,2.239437692
-62.85184227,0.169325167,8.23536E-05,2.245386638
-62.90186364,0.169328635,0.000132689,2.248820533
-62.951885,0.169486819,8.23536E-05,2.258382998
-63.00190636,0.169499504,8.23536E-05,2.268287964
-63.05192772,0.169550112,8.23536E-05,2.278030685
-63.10194909,0.169620172,8.23536E-05,2.294162016
-63.15197045,0.169692296,8.23536E-05,2.303539693
-63.20199181,0.169692296,0.000132689,2.313274821
-63.25201317,0.16975267,8.23536E-05,2.317965179
-63.30203454,0.169795904,8.23536E-05,2.324796586
-63.3520559,0.169857847,8.23536E-05,2.33862536
-63.40207726,0.169934722,8.23536E-05,2.349398461
-63.45209863,0.170039747,8.23536E-05,2.355285596
-63.50211999,0.169974195,8.23536E-05,2.370151476
-63.55214135,0.170032076,8.23536E-05,2.373999933
-63.60216271,0.170192208,0.000132689,2.377722121
-63.65218408,0.170256906,8.23536E-05,2.381948379
-63.70220544,0.170359765,0.000132689,2.396745714
-63.7522268,0.170478614,8.23536E-05,2.404837663
-63.80224816,0.170557965,8.23536E-05,2.416750577
-63.85226953,0.170584541,8.23536E-05,2.425049006
-63.90229089,0.170514879,8.23536E-05,2.43290064
-63.95231225,0.170933346,8.23536E-05,2.444094035
-64.00233362,0.17095681,8.23536E-05,2.450288528
-64.05235498,0.170952255,8.23536E-05,2.453052883
-64.10237634,0.170973041,0.000141915,2.456345654
-64.1523977,0.17103561,8.23536E-05,2.463050542
-64.20241907,0.171286943,8.23536E-05,2.47133644
-64.25244043,0.171388469,8.23536E-05,2.478366044
-64.30246179,0.171417771,8.23536E-05,2.481335463
-64.35248315,0.171425746,8.23536E-05,2.4854768
-64.40250452,0.171572666,8.23536E-05,2.488991693
-64.45252588,0.171576797,8.23536E-05,2.495029668
-64.50254724,0.171954816,8.23536E-05,2.51664067
-64.55256861,0.17213805,8.23536E-05,2.525772605
-64.60258997,0.17204618,8.23536E-05,2.524042596
-64.65261133,0.172206476,0.000132689,2.533713383
-64.70263269,0.172236379,8.23536E-05,2.542654039
-64.75265406,0.172257577,0.000132689,2.54681638
-64.80267542,0.172726221,0.000132689,2.550510674
-64.85269678,0.17299317,8.23536E-05,2.553447214
-64.90271814,0.173130771,8.23536E-05,2.564773857
-64.95273951,0.17309316,8.23536E-05,2.565718319
-65.00276087,0.173082016,8.23536E-05,2.567297605
-65.05278223,0.173211817,8.23536E-05,2.569684773
-65.1028036,0.17348646,8.23536E-05,2.57068945
-65.15282496,0.173374442,8.23536E-05,2.572699264
-65.20284632,0.173256936,8.23536E-05,2.572699264
-65.25286768,0.173548955,8.23536E-05,2.574317342
-65.30288905,0.173465235,8.23536E-05,2.575117546
-65.35291041,0.173762258,8.23536E-05,2.59051317
-65.40293177,0.173541877,0.000132689,2.590890496
-65.45295313,0.173544669,8.23536E-05,2.592118135
-65.5029745,0.173585471,8.23536E-05,2.594567771
-65.55299586,0.173338277,8.23536E-05,2.597109179
-65.60301722,0.173594787,8.23536E-05,2.605811425
-65.65303859,0.1732864,8.23536E-05,2.609750352
-65.70305995,0.173268164,8.23536E-05,2.611672138
-65.75308131,0.173099666,8.23536E-05,2.612347044
-65.80310267,0.173067456,8.23536E-05,2.612939599
-65.85312404,0.174971373,8.23536E-05,2.781313405
-65.9031454,0.175184949,8.23536E-05,2.783829415
-65.95316676,0.175131399,8.23536E-05,2.784908252
-66.00318813,0.175199965,0.000132689,2.787567733
-66.05320949,0.175112749,8.23536E-05,2.78762044
