Order,Family,Taxon_name_original,Taxon_name_analysis,Local_Status,Global_Status,MinAge,MaxAge,Site,Island,Source,Criteria
Chiroptera,Phyllostomidae,Brachyphylla_nana,Brachyphylla_nana,extant,extant,0,0.129,Cueva de Lucio,Cuba,Silva Taboada 1979: Condis et al. 2009,Biochronology or chronological seriation
Chiroptera,Vespertilionidae,Antrozous_pallidus,Antrozous_pallidus,extant,extant,0,0.129,Caverna de Luis Torres,Cuba,Silva Taboada 1979: Condis et al. 2009,Biochronology or chronological seriation
Rodentia,Capromyidae,Geocapromys_columbianus,Geocapromys_columbianus,extinct,extinct,0.0005,0.129,Caverna de Luis Torres,Cuba,Condis et al. 2009,Biochronology or chronological seriation
Rodentia,Capromyidae,Capromys_pilorides,Capromys_pilorides,extant,extant,0,0.129,Cueva de Mariano,Cuba,Condis et al. 2009: Silva et al. 2007,Biochronology or chronological seriation
Pilosa,Megalonychidae,Megalocnus_rodens,Megalocnus_rodens,extinct,extinct,0.0015,0.129,Cueva de Marito,Cuba,Condis et al. 2009,Biochronology or chronological seriation
Pilosa,Megalonychidae,Neocnus_gliriformis,Neocnus_gliriformis,extinct,extinct,0.0015,0.129,Cueva de Marito,Cuba,Condis et al. 2009,Biochronology or chronological seriation
Pilosa,Megalonychidae,Parocnus_browni,Parocnus_browni,extinct,extinct,0.0015,0.129,Cueva de Marito,Cuba,Condis et al. 2009,Biochronology or chronological seriation
Rodentia,Echimyidae,Boromys_torrei,Boromys_torrei,extinct,extinct,0.0005,0.129,Cueva de Marito,Cuba,Condis et al. 2009,Biochronology or chronological seriation
Rodentia,Capromyidae,Geocapromys_columbianus,Geocapromys_columbianus,extinct,extinct,0.0005,0.129,Cueva de Marito,Cuba,Condis et al. 2009,Biochronology or chronological seriation
Pilosa,Megalonychidae,Neocnus_gliriformis,Neocnus_gliriformis,extinct,extinct,0.000341,0.0042,Cueva de Martín Infierno,Cuba,Condis et al. 2009: Silva et al. 2007,Indirect dates: Other geochronological data or stratigraphy
Pilosa,Megalonychidae,Parocnus_browni,Parocnus_browni,extinct,extinct,0.000341,0.0042,Cueva de Martín Infierno,Cuba,Condis et al. 2009: Silva et al. 2007,Indirect dates: Other geochronological data or stratigraphy
Eulipotyphla,Nesophontidae,Nesophontes_micrus,Nesophontes_micrus,extinct,extinct,0.000341,0.00064,Cueva de Martín Infierno,Cuba,Orihuela et al. 2020b: MacPhee et al. 1999: Condis et al. 2009: Silva et al. 2007,Direct dates
Rodentia,Echimyidae,Boromys_torrei,Boromys_torrei,extinct,extinct,0.000341,0.0042,Cueva de Martín Infierno,Cuba,Condis et al. 2009: Silva et al. 2007,Indirect dates: Other geochronological data or stratigraphy
Rodentia,Capromyidae,Geocapromys_columbianus,Geocapromys_columbianus,extinct,extinct,0.000341,0.0042,Cueva de Martín Infierno,Cuba,Condis et al. 2009: Silva et al. 2007,Indirect dates: Other geochronological data or stratigraphy
Rodentia,Capromyidae,Mesocapromys_nanus,Mesocapromys_nanus,extant,extant,0.000341,0.0042,Cueva de Martín Infierno,Cuba,Condis et al. 2009: Silva et al. 2007,Indirect dates: Other geochronological data or stratigraphy
Chiroptera,Phyllostomidae,Monophyllus_redmani,Monophyllus_redmani,extant,extant,0,0.129,Cueva de Mesa,Cuba,Silva Taboada 1979: Condis et al. 2009,Biochronology or chronological seriation
Chiroptera,Phyllostomidae,Macrotus_waterhousii,Macrotus_waterhousii,extant,extant,0,0.129,Cueva de Mesa,Cuba,Silva Taboada 1979: Condis et al. 2009,Biochronology or chronological seriation
Chiroptera,Phyllostomidae,Phyllops_falcatus,Phyllops_falcatus,extant,extant,0,0.129,Cueva de Mesa,Cuba,Silva Taboada 1979: Condis et al. 2009,Biochronology or chronological seriation
Rodentia,Capromyidae,Geocapromys_columbianus,Geocapromys_columbianus,extinct,extinct,0.0005,0.129,Cueva de Mogotes de Jumagua,Cuba,Condis et al. 2009,Biochronology or chronological seriation
Pilosa,Megalonychidae,Megalocnus_rodens,Megalocnus_rodens,extinct,extinct,0.0015,0.129,Cueva de Mylodon,Cuba,Riley 2017: Condis et al. 2009,Biochronology or chronological seriation
Chiroptera,Phyllostomidae,Phyllonycteris_poeyi,Phyllonycteris_poeyi,extant,extant,0,0.129,Cueva de Peña Blanca,Cuba,Silva Taboada 1979: Condis et al. 2009,Biochronology or chronological seriation
Chiroptera,Phyllostomidae,Macrotus_waterhousii,Macrotus_waterhousii,extant,extant,0,0.129,Cueva de Perfecto,Cuba,Silva Taboada 1979: Condis et al. 2009,Biochronology or chronological seriation
Chiroptera,Phyllostomidae,Brachyphylla_nana,Brachyphylla_nana,extant,extant,0,0.129,Cueva de Perfecto,Cuba,Silva Taboada 1979: Condis et al. 2009,Biochronology or chronological seriation
Chiroptera,Phyllostomidae,Phyllonycteris_poeyi,Phyllonycteris_poeyi,extant,extant,0,0.129,Cueva de Perfecto,Cuba,Silva Taboada 1979: Condis et al. 2009,Biochronology or chronological seriation
Chiroptera,Phyllostomidae,Monophyllus_redmani,Monophyllus_redmani,extant,extant,0,0.129,Cueva de Perfecto,Cuba,Silva Taboada 1979: Condis et al. 2009,Biochronology or chronological seriation
Chiroptera,Phyllostomidae,Artibeus_jamaicensis,Artibeus_jamaicensis,extant,extant,0,0.129,Cueva de Perfecto,Cuba,Silva Taboada 1979: Condis et al. 2009,Biochronology or chronological seriation
Chiroptera,Phyllostomidae,Phyllops_falcatus,Phyllops_falcatus,extant,extant,0,0.129,Cueva de Perfecto,Cuba,Silva Taboada 1979: Condis et al. 2009,Biochronology or chronological seriation
Chiroptera,Vespertilionidae,Dasypterus_insularis,Dasypterus_insularis,extant,extant,0,0.129,Cueva de Perfecto,Cuba,Silva Taboada 1979: Condis et al. 2009,Biochronology or chronological seriation
Chiroptera,Vespertilionidae,Antrozous_pallidus,Antrozous_pallidus,extant,extant,0,0.129,Cueva de Perfecto,Cuba,Silva Taboada 1979: Condis et al. 2009,Biochronology or chronological seriation
Rodentia,Capromyidae,Mesocapromys_gracilis,Mesocapromys_gracilis,extinct,extinct,0.0117,0.129,Cueva de Perfecto,Cuba,Varona & Arredondo 1979,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Chiroptera,Phyllostomidae,Artibeus_jamaicensis,Artibeus_jamaicensis,extant,extant,0,0.129,Cueva de Rufino,Cuba,Orihuela et al. 2020c,Biochronology or chronological seriation
Rodentia,Capromyidae,Macrocapromys_acevedo,Macrocapromys_acevedo,extinct,extinct,0.0015,0.129,Cueva de San Martín Las Tunas,Cuba,Condis et al. 2009,Biochronology or chronological seriation
Rodentia,Echimyidae,Boromys_offella,Boromys_offella,extinct,extinct,0.0005,0.129,Cueva de San Martín Las Tunas,Cuba,Diaz Franco 2001,Biochronology or chronological seriation
Chiroptera,Phyllostomidae,Brachyphylla_nana,Brachyphylla_nana,extant,extant,0,0.129,Cueva de Sandoval,Cuba,Silva Taboada 1979,Biochronology or chronological seriation
Chiroptera,Phyllostomidae,Phyllonycteris_poeyi,Phyllonycteris_poeyi,extant,extant,0,0.129,Cueva de Sandoval,Cuba,Silva Taboada 1979,Biochronology or chronological seriation
Pilosa,Megalonychidae,Acratocnus_antillensis,Acratocnus_antillensis,extinct,extinct,0.0015,0.129,Cueva de Sandoval,Cuba,Condis et al. 2009: Silva Taboada 1979: Orihuela 2019,Biochronology or chronological seriation
Pilosa,Megalonychidae,Megalocnus_rodens,Megalocnus_rodens,extinct,extinct,0.0015,0.129,Cueva de Sandoval,Cuba,Condis et al. 2009: Silva Taboada 1979: Orihuela 2019,Biochronology or chronological seriation
Pilosa,Megalonychidae,Neocnus_gliriformis,Neocnus_gliriformis,extinct,extinct,0.0015,0.129,Cueva de Sandoval,Cuba,Condis et al. 2009: Silva Taboada 1979: Orihuela 2019,Biochronology or chronological seriation
Pilosa,Megalonychidae,Parocnus_browni,Parocnus_browni,extinct,extinct,0.0015,0.129,Cueva de Sandoval,Cuba,Condis et al. 2009: Silva Taboada 1979: Orihuela 2019,Biochronology or chronological seriation
Eulipotyphla,Nesophontidae,Nesophontes_micrus,Nesophontes_micrus,extinct,extinct,0.0005,0.129,Cueva de Sandoval,Cuba,Condis et al. 2009: Silva Taboada 1979: Orihuela 2019,Biochronology or chronological seriation
Eulipotyphla,Nesophontidae,Nesophontes_major,Nesophontes_major,extinct,extinct,0.0005,0.129,Cueva de Sandoval,Cuba,Condis et al. 2009: Silva Taboada 1979: Orihuela 2019,Biochronology or chronological seriation
Eulipotyphla,Solenodontidae,Solenodon_arredondoi,Solenodon_arredondoi,extinct,extinct,0.002487,0.129,Cueva de Sandoval,Cuba,Condis et al. 2009: Silva Taboada 1979: Orihuela 2019,Biochronology or chronological seriation
Eulipotyphla,Solenodontidae,Solenodon_cubanus,Solenodon_cubanus,extant,extant,0,0.129,Cueva de Sandoval,Cuba,Condis et al. 2009: Silva Taboada 1979: Orihuela 2019,Biochronology or chronological seriation
Rodentia,Echimyidae,Boromys_offella,Boromys_offella,extinct,extinct,0.0005,0.129,Cueva de Sandoval,Cuba,Condis et al. 2009: Silva Taboada 1979: Orihuela 2019,Biochronology or chronological seriation
Rodentia,Echimyidae,Boromys_torrei,Boromys_torrei,extinct,extinct,0.0005,0.129,Cueva de Sandoval,Cuba,Condis et al. 2009: Silva Taboada 1979: Orihuela 2019,Biochronology or chronological seriation
Rodentia,Capromyidae,Geocapromys_columbianus,Geocapromys_columbianus,extinct,extinct,0.0005,0.129,Cueva de Sandoval,Cuba,Condis et al. 2009: Silva Taboada 1979: Orihuela 2019,Biochronology or chronological seriation
Eulipotyphla,Nesophontidae,Nesophontes_micrus,Nesophontes_micrus,extinct,extinct,0.0005,0.129,Cueva de Santa Catalina,Cuba,Condis et al. 2009,Biochronology or chronological seriation
Rodentia,Echimyidae,Boromys_offella,Boromys_offella,extinct,extinct,0.008276,0.129,Cueva de Tarará,Cuba,Condis et al. 2009,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Eulipotyphla,Solenodontidae,Solenodon_cubanus,Solenodon_cubanus,extant,extant,0.008276,0.129,Cueva de Tarará,Cuba,Condis et al. 2009: Woods & Sergile 2001,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Rodentia,Capromyidae,Capromys_pilorides,Capromys_pilorides,extant,extant,0.008276,0.129,Cueva de Tarará,Cuba,Condis et al. 2009,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Rodentia,Capromyidae,Geocapromys_columbianus,Geocapromys_columbianus,extinct,extinct,0.008276,0.129,Cueva de Tarará,Cuba,Condis et al. 2009,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Rodentia,Capromyidae,Mysateles_prehensilis,Mysateles_prehensilis,extant,extant,0.008276,0.129,Cueva de Tarará,Cuba,Condis et al. 2009,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Rodentia,Capromyidae,Mesocapromys_nanus,Mesocapromys_nanus,extant,extant,0.008276,0.129,Cueva de Tarará,Cuba,Condis et al. 2009,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Chiroptera,Phyllostomidae,Artibeus_jamaicensis,Artibeus_jamaicensis,extant,extant,0.008276,0.129,Cueva de Tarará,Cuba,Varona & Arredondo 1979,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Chiroptera,Phyllostomidae,Erophylla_sezekorni,Erophylla_sezekorni,extant,extant,0,0.129,Cueva del Abra,Cuba,Silva Taboada 1979: Condis et al. 2009,Biochronology or chronological seriation
Chiroptera,Phyllostomidae,Phyllops_falcatus,Phyllops_falcatus,extant,extant,0,0.129,Cueva del Abra,Cuba,Silva Taboada 1979: Condis et al. 2009,Biochronology or chronological seriation
Eulipotyphla,Nesophontidae,Nesophontes_major,Nesophontes_major,extinct,extinct,0.0117,0.129,Cueva del Abuelo,Isla de la Juventud,Aranda et al. 2020: Rzebik-Kowalska & Wo?oszyn 2012,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Eulipotyphla,Nesophontidae,Nesophontes_micrus,Nesophontes_micrus,extinct,extinct,0.0117,0.129,Cueva del Abuelo,Isla de la Juventud,Aranda et al. 2020: Condis et al. 2009: Rzebik-Kowalska & Wo?oszyn 2012,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Rodentia,Echimyidae,Boromys_torrei,Boromys_torrei,extinct,extinct,0.0117,0.129,Cueva del Abuelo,Isla de la Juventud,Aranda et al. 2020: Condis et al. 2009,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Rodentia,Echimyidae,Boromys_offella,Boromys_offella,extinct,extinct,0.0117,0.129,Cueva del Abuelo,Isla de la Juventud,Aranda et al. 2020: Condis et al. 2009,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Rodentia,Capromyidae,Geocapromys_columbianus,Geocapromys_columbianus,extinct,extinct,0.0117,0.129,Cueva del Abuelo,Isla de la Juventud,Aranda et al. 2020: Condis et al. 2009,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Rodentia,Capromyidae,Capromys_pilorides,Capromys_pilorides,extant,extant,0.0117,0.129,Cueva del Abuelo,Isla de la Juventud,Aranda et al. 2020: Condis et al. 2009: Arredondo Antunez 1997,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Chiroptera,Natalidae,Natalus_primus,Natalus_primus,extant,extant,0.0117,0.129,Cueva del Abuelo,Isla de la Juventud,Tejedor et al. 2005: Aranda et al. 2020: Silva Taboada 1979: Condis et al. 2009,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Chiroptera,Phyllostomidae,Phyllops_vetus,Phyllops_vetus,extinct,extinct,0.0117,0.129,Cueva del Abuelo,Isla de la Juventud,Aranda et al. 2020: Silva Taboada 1979: Suarez & Diaz-Franco 2003: Woods & Segile 2001: Condis et al. 2009,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Chiroptera,Phyllostomidae,Phyllops_falcatus,Phyllops_falcatus,extant,extant,0.0117,0.129,Cueva del Abuelo,Isla de la Juventud,Aranda et al. 2020: Silva Taboada 1979: Condis et al. 2009,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Chiroptera,Noctilionidae,Noctilio_leporinus,Noctilio_leporinus,extant,extant,0.0117,0.129,Cueva del Abuelo,Isla de la Juventud,Silva Taboada 1979: Condis et al. 2009,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Chiroptera,Mormoopidae,Pteronotus_parnellii,Pteronotus_parnellii,extant,extant,0.0117,0.129,Cueva del Abuelo,Isla de la Juventud,Silva Taboada 1979: Condis et al. 2009,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Chiroptera,Phyllostomidae,Macrotus_waterhousii,Macrotus_waterhousii,extant,extant,0.0117,0.129,Cueva del Abuelo,Isla de la Juventud,Silva Taboada 1979: Condis et al. 2009,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Chiroptera,Phyllostomidae,Brachyphylla_nana,Brachyphylla_nana,extant,extant,0.0117,0.129,Cueva del Abuelo,Isla de la Juventud,Silva Taboada 1979: Condis et al. 2009,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Chiroptera,Phyllostomidae,Erophylla_sezekorni,Erophylla_sezekorni,extant,extant,0.0117,0.129,Cueva del Abuelo,Isla de la Juventud,Silva Taboada 1979: Condis et al. 2009,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Chiroptera,Phyllostomidae,Phyllonycteris_poeyi,Phyllonycteris_poeyi,extant,extant,0.0117,0.129,Cueva del Abuelo,Isla de la Juventud,Silva Taboada 1979: Condis et al. 2009,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Chiroptera,Phyllostomidae,Monophyllus_redmani,Monophyllus_redmani,extant,extant,0.0117,0.129,Cueva del Abuelo,Isla de la Juventud,Silva Taboada 1979: Condis et al. 2009,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Chiroptera,Phyllostomidae,Artibeus_jamaicensis,Artibeus_jamaicensis,extant,extant,0.0117,0.129,Cueva del Abuelo,Isla de la Juventud,Silva Taboada 1979: Condis et al. 2009,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Chiroptera,Vespertilionidae,Eptesicus_fuscus,Eptesicus_fuscus,extant,extant,0.0117,0.129,Cueva del Abuelo,Isla de la Juventud,Silva Taboada 1979: Condis et al. 2009,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Chiroptera,Vespertilionidae,Dasypterus_insularis,Dasypterus_insularis,extant,extant,0.0117,0.129,Cueva del Abuelo,Isla de la Juventud,Silva Taboada 1979: Condis et al. 2009,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Pilosa,Megalonychidae,Parocnus_browni,Parocnus_browni,extinct,extinct,0.0117,0.129,Cueva del Agua Habana,Cuba,Condis et al. 2009,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Pilosa,Megalonychidae,Megalocnus_rodens,Megalocnus_rodens,extinct,extinct,0.0117,0.129,Cueva del Agua Habana,Cuba,Condis et al. 2009,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Pilosa,Megalonychidae,Megalocnus_rodens,Megalocnus_rodens,extinct,extinct,0.0015,0.129,Cueva del Agua Villa Clara,Cuba,Condis et al. 2009,Biochronology or chronological seriation
Pilosa,Megalonychidae,Neocnus_gliriformis,Neocnus_gliriformis,extinct,extinct,0.0015,0.129,Cueva del Agua Villa Clara,Cuba,Condis et al. 2009,Biochronology or chronological seriation
Eulipotyphla,Nesophontidae,Nesophontes_micrus,Nesophontes_micrus,extinct,extinct,0.0005,0.129,Cueva del Agua Villa Clara,Cuba,Condis et al. 2009,Biochronology or chronological seriation
Chiroptera,Phyllostomidae,Phyllops_vetus,Phyllops_vetus,extinct,extinct,0.000562,0.129,Cueva del Ahorcado,Cuba,Suarez & Diaz-Franco 2003: Condis et al. 2009: Arredondo Antúnez et al. 1997: Arredondo Antúnez 1997,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Chiroptera,Mormoopidae,Pteronotus_parnellii,Pteronotus_parnellii,extant,extant,0,0.129,Cueva del Ahorcado,Cuba,Condis et al. 2009: Arredondo Antúnez 1997: Arredondo Antúnez et al. 1997,Other geochronological data or stratigraphy: Biochronology or chronological seriation
Chiroptera,Mormoopidae,Mormoops_blainvillei,Mormoops_blainvillei,extant,extant,0,0.129,Cueva del Ahorcado,Cuba,Condis et al. 2009: Arredondo Antúnez 1997: Arredondo Antúnez et al. 1997,Other geochronological data or stratigraphy: Biochronology or chronological seriation
