Order,Latin_binomial,Body_mass,Island_or_mainland,IUCN_Category
Carnivora,Speothos_venaticus,6000,mainland,NT
Rodentia,Spermophilopsis_leptodactylus,600,mainland,LC
Rodentia,Spermophilus_alashanicus,208,mainland,LC
Rodentia,Spermophilus_brevicauda,289.5,mainland,LC
Rodentia,Spermophilus_citellus,290,mainland,VU
Rodentia,Spermophilus_dauricus,161.3,mainland,LC
Rodentia,Spermophilus_erythrogenys,355,mainland,LC
Rodentia,Spermophilus_fulvus,596,mainland,LC
Rodentia,Spermophilus_major,786,mainland,LC
Rodentia,Spermophilus_musicus,316.9,mainland,NT
Rodentia,Spermophilus_pallidicauda,439.5,mainland,LC
Rodentia,Spermophilus_pygmaeus,136,mainland,LC
Rodentia,Spermophilus_ralli,347.5,mainland,LC
Rodentia,Spermophilus_relictus,600,mainland,LC
Rodentia,Spermophilus_suslicus,252,mainland,NT
Rodentia,Spermophilus_taurensis,200.7,mainland,LC
Rodentia,Spermophilus_xanthoprymnus,289.7,mainland,NT
Chiroptera,Sphaerias_blanfordi,28.2,mainland,LC
Chiroptera,Sphaeronycteris_toxophyllum,16.2,mainland,DD
Diprotodontia,Spilocuscus_maculatus,5106.8,mainland,LC
Carnivora,Spilogale_angustifrons,386.5,mainland,LC
Carnivora,Spilogale_gracilis,521.8,mainland,LC
Carnivora,Spilogale_putorius,341,mainland,VU
Carnivora,Spilogale_pygmaea,235,mainland,VU
Cetartiodactyla,Spirocerus_kiakhtensis,790678.6,mainland,EP
Rodentia,Steatomys_bocagei,37.3,mainland,LC
Rodentia,Steatomys_caurinus,44.8,mainland,LC
Rodentia,Steatomys_cuppedius,16.2,mainland,LC
Rodentia,Steatomys_jacksoni,33.4,mainland,DD
Rodentia,Steatomys_krebsii,20.7,mainland,LC
Rodentia,Steatomys_opimus,42.7,mainland,LC
Rodentia,Steatomys_parvus,8.9,mainland,LC
Rodentia,Steatomys_pratensis,48,mainland,LC
Proboscidea,Stegodon_orientalis,1995262.3,mainland,EP
Rodentia,Stenocephalemys_albipes,62.7,mainland,LC
Rodentia,Stenocephalemys_albocaudata,144,mainland,LC
Rodentia,Stenocephalemys_griseicauda,85.7,mainland,LC
Rodentia,Stenocephalemys_ruppi,49,mainland,DD
Perissodactyla,Stephanorhinus_hemitoechus,2943176.5,mainland,EP
Perissodactyla,Stephanorhinus_kirchbergensis,3630932.3,mainland,EP
Diprotodontia,Sthenurus_andersoni,72000,mainland,EP
Diprotodontia,Sthenurus_atlas,150000,mainland,EP
Diprotodontia,Sthenurus_stirlingi,173000,mainland,EP
Diprotodontia,Sthenurus_tindalei,127000,mainland,EP
Rodentia,Stochomys_longicaudatus,71,mainland,LC
Cetartiodactyla,Stockoceros_conklingi,51000,mainland,EP
Chiroptera,Sturnira_aratathomasi,48.6,mainland,LC
Chiroptera,Sturnira_bidens,17.6,mainland,LC
Chiroptera,Sturnira_bogotensis,20.8,mainland,LC
Chiroptera,Sturnira_erythromos,15.1,mainland,LC
Chiroptera,Sturnira_koopmanhilli,21.7,mainland,DD
Chiroptera,Sturnira_lilium,19.1,mainland,LC
Chiroptera,Sturnira_ludovici,21,mainland,LC
Chiroptera,Sturnira_luisi,21,mainland,LC
Chiroptera,Sturnira_magna,48.6,mainland,LC
Chiroptera,Sturnira_mistratensis,20.1,mainland,DD
Chiroptera,Sturnira_mordax,25.1,mainland,NT
Chiroptera,Sturnira_nana,10.9,mainland,EN
Chiroptera,Sturnira_oporaphilum,26.5,mainland,LC
Chiroptera,Sturnira_perla,21.7,mainland,DD
Chiroptera,Sturnira_sorianoi,19.1,mainland,DD
Chiroptera,Sturnira_tildae,24,mainland,LC
Rodentia,Stylodipus_andrewsi,60,mainland,LC
Rodentia,Stylodipus_sungorus,76.9,mainland,LC
Rodentia,Stylodipus_telum,80,mainland,LC
Eulipotyphla,Suncus_aequatorius,8.8,mainland,EN
Eulipotyphla,Suncus_dayi,9.4,mainland,EN
Eulipotyphla,Suncus_etruscus,2.1,mainland,LC
Eulipotyphla,Suncus_hututsi,6.7,mainland,DD
Eulipotyphla,Suncus_infinitesimus,3,mainland,LC
Eulipotyphla,Suncus_lixus,4.9,mainland,LC
Eulipotyphla,Suncus_malayanus,5,mainland,LC
Eulipotyphla,Suncus_megalura,4.7,mainland,LC
Eulipotyphla,Suncus_montanus,18,mainland,VU
Eulipotyphla,Suncus_murinus,61.5,mainland,LC
Eulipotyphla,Suncus_remyi,1.8,mainland,LC
Eulipotyphla,Suncus_stoliczkanus,9.4,mainland,LC
Eulipotyphla,Suncus_varilla,5,mainland,LC
Rodentia,Sundamys_muelleri,275.7,mainland,LC
Rodentia,Sundasciurus_hippurus,406.3,mainland,NT
Rodentia,Sundasciurus_lowii,87.5,mainland,LC
Rodentia,Sundasciurus_tenuis,73.8,mainland,LC
Eulipotyphla,Surdisorex_norae,9,mainland,LC
Eulipotyphla,Surdisorex_polulus,9,mainland,DD
Eulipotyphla,Surdisorex_schlitteri,9.2,mainland,DD
Carnivora,Suricata_suricatta,725.5,mainland,LC
Cetartiodactyla,Sus_barbatus,70500,mainland,VU
Cetartiodactyla,Sus_bucculentus,101052.1,mainland,EX
Cetartiodactyla,Sus_scrofa,101052.1,mainland,LC
Chiroptera,Syconycteris_australis,17.1,mainland,LC
Cetartiodactyla,Sylvicapra_grimmia,19499.8,mainland,LC
Lagomorpha,Sylvilagus_aquaticus,2135.8,mainland,LC
Lagomorpha,Sylvilagus_audubonii,889.6,mainland,LC
Lagomorpha,Sylvilagus_bachmani,643.3,mainland,LC
Lagomorpha,Sylvilagus_brasiliensis,950,mainland,LC
Lagomorpha,Sylvilagus_cognatus,1252.6,mainland,EN
Lagomorpha,Sylvilagus_cunicularius,3000,mainland,LC
Lagomorpha,Sylvilagus_dicei,1442.9,mainland,VU
Lagomorpha,Sylvilagus_floridanus,1172.8,mainland,LC
Lagomorpha,Sylvilagus_insonus,3000,mainland,EN
Lagomorpha,Sylvilagus_nuttallii,755.1,mainland,LC
Lagomorpha,Sylvilagus_obscurus,653.1,mainland,NT
Lagomorpha,Sylvilagus_palustris,1500,mainland,LC
Lagomorpha,Sylvilagus_robustus,1371.6,mainland,EN
Lagomorpha,Sylvilagus_transitionalis,656.7,mainland,VU
Lagomorpha,Sylvilagus_varynaensis,1670.5,mainland,DD
Eulipotyphla,Sylvisorex_akaibei,6.1,mainland,DD
Eulipotyphla,Sylvisorex_camerunensis,5,mainland,VU
Eulipotyphla,Sylvisorex_granti,4,mainland,LC
Eulipotyphla,Sylvisorex_howelli,4.3,mainland,LC
Eulipotyphla,Sylvisorex_isabellae,6.8,mainland,EN
Eulipotyphla,Sylvisorex_johnstoni,3.2,mainland,LC
Eulipotyphla,Sylvisorex_konganensis,6.6,mainland,DD
Eulipotyphla,Sylvisorex_lunaris,18.5,mainland,VU
Eulipotyphla,Sylvisorex_morio,6.7,mainland,EN
Eulipotyphla,Sylvisorex_ollula,13.2,mainland,LC
Eulipotyphla,Sylvisorex_oriundus,6.6,mainland,DD
Eulipotyphla,Sylvisorex_pluvialis,6.6,mainland,DD
Eulipotyphla,Sylvisorex_silvanorum,6.3,mainland,DD
Eulipotyphla,Sylvisorex_vulcanorum,3.5,mainland,NT
Primates,Symphalangus_syndactylus,10000,mainland,EN
Rodentia,Synaptomys_borealis,21.3,mainland,LC
Rodentia,Synaptomys_cooperi,31.9,mainland,LC
Cetartiodactyla,Syncerus_caffer,580002.7,mainland,LC
Rodentia,Syntheosciurus_brochus,132.8,mainland,NT
Monotremata,Tachyglossus_aculeatus,3025,mainland,LC
Rodentia,Tachyoryctes_macrocephalus,597,mainland,EN
Rodentia,Tachyoryctes_splendens,183.5,mainland,LC
Chiroptera,Tadarida_aegyptiaca,16.8,mainland,LC
Chiroptera,Tadarida_brasiliensis,12.5,mainland,LC
Chiroptera,Tadarida_fulminans,35.3,mainland,LC
Chiroptera,Tadarida_insignis,31.8,mainland,DD
Chiroptera,Tadarida_latouchei,22,mainland,DD
Chiroptera,Tadarida_lobata,26,mainland,LC
Chiroptera,Tadarida_teniotis,27,mainland,LC
Chiroptera,Tadarida_ventralis,39.9,mainland,DD
Eulipotyphla,Talpa_altaica,85,mainland,LC
Eulipotyphla,Talpa_caeca,92.5,mainland,LC
Eulipotyphla,Talpa_caucasica,90,mainland,LC
Eulipotyphla,Talpa_davidiana,70.5,mainland,DD
Eulipotyphla,Talpa_europaea,77,mainland,LC
Eulipotyphla,Talpa_levantis,90,mainland,LC
Eulipotyphla,Talpa_occidentalis,53.5,mainland,LC
Eulipotyphla,Talpa_romana,92.5,mainland,LC
Eulipotyphla,Talpa_stankovici,72,mainland,LC
Pilosa,Tamandua_mexicana,4210,mainland,LC
Pilosa,Tamandua_tetradactyla,5515.1,mainland,LC
Rodentia,Tamias_striatus,111.9,mainland,LC
Rodentia,Tamiasciurus_douglasii,225,mainland,LC
Rodentia,Tamiasciurus_hudsonicus,201.2,mainland,LC
Rodentia,Tamiasciurus_mearnsi,252.6,mainland,EN
Rodentia,Tamiops_macclellandii,55.5,mainland,LC
Rodentia,Tamiops_maritimus,70.3,mainland,LC
Rodentia,Tamiops_rodolphii,56,mainland,LC
Rodentia,Tamiops_swinhoei,85,mainland,LC
Rodentia,Tapecomys_primus,71.5,mainland,LC
Chiroptera,Taphozous_australis,22.9,mainland,NT
Chiroptera,Taphozous_georgianus,27.7,mainland,LC
Chiroptera,Taphozous_hamiltoni,22,mainland,DD
Chiroptera,Taphozous_hildegardeae,29.6,mainland,VU
Chiroptera,Taphozous_hilli,22,mainland,LC
Chiroptera,Taphozous_kapalgensis,26,mainland,LC
Chiroptera,Taphozous_longimanus,26.9,mainland,LC
Chiroptera,Taphozous_mauritianus,27.3,mainland,LC
Chiroptera,Taphozous_melanopogon,25.9,mainland,LC
Chiroptera,Taphozous_nudiventris,30.1,mainland,LC
Chiroptera,Taphozous_perforatus,27.3,mainland,LC
Chiroptera,Taphozous_theobaldi,39.8,mainland,LC
Chiroptera,Taphozous_troughtoni,32.5,mainland,LC
Perissodactyla,Tapirus_augustus,575439.9,mainland,EP
Perissodactyla,Tapirus_bairdii,299999.1,mainland,EN
Perissodactyla,Tapirus_indicus,296250,mainland,EN
Perissodactyla,Tapirus_merriami,317000,mainland,EP
Perissodactyla,Tapirus_pinchaque,148949.8,mainland,EN
Perissodactyla,Tapirus_rondoniensis,207500.9,mainland,EP
Perissodactyla,Tapirus_terrestris,207500.9,mainland,VU
Perissodactyla,Tapirus_veroensis,275000,mainland,EP
Diprotodontia,Tarsipes_rostratus,9,mainland,LC
Rodentia,Tatera_indica,166.3,mainland,LC
Rodentia,Taterillus_arenarius,47,mainland,LC
Rodentia,Taterillus_congicus,50.1,mainland,LC
Rodentia,Taterillus_emini,52,mainland,LC
Rodentia,Taterillus_gracilis,48,mainland,LC
Rodentia,Taterillus_lacustris,50.1,mainland,LC
Rodentia,Taterillus_petteri,50.8,mainland,LC
Rodentia,Taterillus_pygargus,60.2,mainland,LC
Rodentia,Taterillus_tranieri,46.8,mainland,LC
Carnivora,Taxidea_taxus,7107.6,mainland,LC
Cetartiodactyla,Tayassu_pecari,32233.7,mainland,VU
Cetartiodactyla,Tetracerus_quadricornis,19000,mainland,VU
Cetartiodactyla,Tetrameryx_shuleri,60000,mainland,EP
Rodentia,Thallomys_loringi,80.9,mainland,LC
Rodentia,Thallomys_nigricauda,124.7,mainland,LC
Rodentia,Thallomys_paedulcus,80.5,mainland,LC
Rodentia,Thallomys_shortridgei,72,mainland,DD
Rodentia,Thalpomys_cerradensis,24,mainland,LC
Rodentia,Thalpomys_lasiotis,24,mainland,LC
Rodentia,Thamnomys_kempi,75.1,mainland,VU
Rodentia,Thamnomys_schoutedeni,61.9,mainland,DD
Rodentia,Thamnomys_venustus,61.9,mainland,LC
Rodentia,Thaptomys_nigrita,19.9,mainland,LC
Carnivora,Theriodictis_tarijensis,27000,mainland,EP
Primates,Theropithecus_gelada,17049.8,mainland,LC
Rodentia,Thomasomys_apeco,249.5,mainland,VU
Rodentia,Thomasomys_aureus,88,mainland,LC
Rodentia,Thomasomys_baeops,36,mainland,LC
Rodentia,Thomasomys_bombycinus,114.5,mainland,DD
Rodentia,Thomasomys_caudivarius,95.9,mainland,LC
Rodentia,Thomasomys_cinereiventer,77,mainland,LC
Rodentia,Thomasomys_cinereus,77,mainland,LC
Rodentia,Thomasomys_cinnameus,17,mainland,LC
Rodentia,Thomasomys_daphne,77,mainland,LC
Rodentia,Thomasomys_eleusis,77,mainland,LC
Rodentia,Thomasomys_erro,46.3,mainland,LC
Rodentia,Thomasomys_gracilis,77,mainland,NT
Rodentia,Thomasomys_hudsoni,23.1,mainland,DD
Rodentia,Thomasomys_hylophilus,36,mainland,EN
Rodentia,Thomasomys_incanus,77,mainland,VU
Rodentia,Thomasomys_ischyrus,77,mainland,VU
Rodentia,Thomasomys_kalinowskii,77,mainland,VU
Rodentia,Thomasomys_ladewi,78,mainland,LC
Rodentia,Thomasomys_laniger,35.5,mainland,LC
Rodentia,Thomasomys_macrotis,115,mainland,VU
Rodentia,Thomasomys_monochromos,77,mainland,EN
Rodentia,Thomasomys_niveipes,77,mainland,LC
Rodentia,Thomasomys_notatus,77,mainland,LC
Rodentia,Thomasomys_onkiro,77.2,mainland,VU
Rodentia,Thomasomys_oreas,77,mainland,LC
Rodentia,Thomasomys_paramorum,21.5,mainland,LC
Rodentia,Thomasomys_popayanus,70.5,mainland,DD
Rodentia,Thomasomys_praetor,107.8,mainland,DD
Rodentia,Thomasomys_pyrrhonotus,77,mainland,VU
Rodentia,Thomasomys_rosalinda,77,mainland,DD
Rodentia,Thomasomys_silvestris,77,mainland,LC
Rodentia,Thomasomys_taczanowskii,77,mainland,LC
Rodentia,Thomasomys_ucucha,36,mainland,VU
Rodentia,Thomasomys_vestitus,76.5,mainland,LC
Rodentia,Thomasomys_vulcani,39.1,mainland,DD
Rodentia,Thomomys_bottae,114.7,mainland,LC
Rodentia,Thomomys_bulbivorus,359.9,mainland,LC
Rodentia,Thomomys_clusius,58,mainland,LC
Rodentia,Thomomys_idahoensis,67,mainland,LC
Rodentia,Thomomys_mazama,75,mainland,LC
Rodentia,Thomomys_monticola,80,mainland,LC
Rodentia,Thomomys_talpoides,130.1,mainland,LC
Rodentia,Thomomys_townsendii,263.4,mainland,LC
Rodentia,Thomomys_umbrinus,166,mainland,LC
Rodentia,Thrichomys_apereoides,339,mainland,LC
Rodentia,Thrichomys_inermis,298.8,mainland,LC
Rodentia,Thrichomys_laurentius,404.3,mainland,DD
Rodentia,Thrichomys_pachyurus,266,mainland,LC
Rodentia,Thryonomys_gregorianus,2707.1,mainland,LC
Rodentia,Thryonomys_swinderianus,3180,mainland,LC
Dasyuromorphia,Thylacinus_cynocephalus,30000,mainland,EX
Diprotodontia,Thylacoleo_carnifex,110000,mainland,EP
Didelphimorphia,Thylamys_cinderella,34.9,mainland,LC
Didelphimorphia,Thylamys_citellus,60.5,mainland,LC
Didelphimorphia,Thylamys_elegans,28.9,mainland,LC
Didelphimorphia,Thylamys_fenestrae,19.5,mainland,NT
Didelphimorphia,Thylamys_karimii,28,mainland,VU
Didelphimorphia,Thylamys_macrurus,20.7,mainland,NT
Didelphimorphia,Thylamys_pallidior,14.9,mainland,LC
Didelphimorphia,Thylamys_pulchellus,24.6,mainland,LC
Didelphimorphia,Thylamys_pusillus,41,mainland,LC
Didelphimorphia,Thylamys_tatei,32.2,mainland,DD
Didelphimorphia,Thylamys_velutinus,20.7,mainland,NT
Didelphimorphia,Thylamys_venustus,27.9,mainland,DD
Diprotodontia,Thylogale_billardierii,5450,mainland,LC
Diprotodontia,Thylogale_stigmatica,4600,mainland,LC
Diprotodontia,Thylogale_thetis,5400,mainland,LC
Chiroptera,Thyroptera_devivoi,5,mainland,DD
Chiroptera,Thyroptera_discifera,3.1,mainland,LC
Chiroptera,Thyroptera_lavali,5.6,mainland,DD
Chiroptera,Thyroptera_tricolor,4.4,mainland,LC
Chiroptera,Thyroptera_wynneae,4.7,mainland,DD
Didelphimorphia,Tlacuatzin_canescens,60,mainland,LC
Cingulata,Tolypeutes_matacus,1200,mainland,NT
Cingulata,Tolypeutes_tricinctus,1487,mainland,VU
Chiroptera,Tomopeas_ravus,5.6,mainland,EN
Chiroptera,Tonatia_bidens,27.2,mainland,DD
Chiroptera,Tonatia_saurophila,30,mainland,LC
Rodentia,Tonkinomys_daovantieni,172.5,mainland,DD
Rodentia,Toromys_grandis,584,mainland,LC
Rodentia,Toromys_rhipidurus,315,mainland,DD
Notoungulata,Toxodon_platensis,1642000,mainland,EP
Chiroptera,Trachops_cirrhosus,37.7,mainland,LC
Primates,Trachypithecus_barbei,7500,mainland,DD
Primates,Trachypithecus_cristatus,5250,mainland,NT
Primates,Trachypithecus_delacouri,8899.9,mainland,CR
Primates,Trachypithecus_francoisi,7325,mainland,EN
Primates,Trachypithecus_geei,8350,mainland,EN
Primates,Trachypithecus_germaini,7179,mainland,EN
Primates,Trachypithecus_hatinhensis,6323.1,mainland,EN
Primates,Trachypithecus_johnii,11921,mainland,VU
Primates,Trachypithecus_laotum,5848.6,mainland,VU
Primates,Trachypithecus_obscurus,7000,mainland,NT
Primates,Trachypithecus_phayrei,8400,mainland,EN
Primates,Trachypithecus_pileatus,11450,mainland,VU
Primates,Trachypithecus_poliocephalus,7750,mainland,CR
Primates,Trachypithecus_shortridgei,28500,mainland,EN
Cetartiodactyla,Tragelaphus_angasii,86600.4,mainland,LC
Cetartiodactyla,Tragelaphus_buxtoni,215000.8,mainland,EN
Cetartiodactyla,Tragelaphus_derbianus,680000,mainland,LC
Cetartiodactyla,Tragelaphus_eurycerus,329003.1,mainland,NT
Cetartiodactyla,Tragelaphus_imberbis,81575.5,mainland,NT
Cetartiodactyla,Tragelaphus_oryx,569993.6,mainland,LC
Cetartiodactyla,Tragelaphus_scriptus,43250.4,mainland,LC
Cetartiodactyla,Tragelaphus_spekii,77999.2,mainland,LC
Cetartiodactyla,Tragelaphus_strepsiceros,213501,mainland,LC
Cetartiodactyla,Tragulus_kanchil,2000,mainland,LC
Cetartiodactyla,Tragulus_napu,4000,mainland,LC
Cetartiodactyla,Tragulus_versicolor,1700,mainland,DD
Cetartiodactyla,Tragulus_williamsoni,1935.5,mainland,DD
Rodentia,Transandinomys_bolivaris,60.5,mainland,LC
Rodentia,Transandinomys_talamancae,55,mainland,LC
Carnivora,Tremarctos_floridanus,150000,mainland,EP
Carnivora,Tremarctos_ornatus,140000.6,mainland,VU
Chiroptera,Triaenops_persicus,12.6,mainland,LC
Sirenia,Trichechus_inunguis,480000,mainland,VU
Sirenia,Trichechus_manatus,341000,mainland,VU
Sirenia,Trichechus_senegalensis,454000,mainland,VU
Diprotodontia,Trichosurus_caninus,3500,mainland,LC
Diprotodontia,Trichosurus_cunninghami,3270,mainland,LC
Diprotodontia,Trichosurus_vulpecula,2650,mainland,LC
Rodentia,Trichys_fasciculata,1655,mainland,LC
Notoungulata,Trigonodops_lopesi,2294926.7,mainland,EP
Rodentia,Trinomys_albispinus,285,mainland,LC
Rodentia,Trinomys_dimidiatus,167.6,mainland,LC
Rodentia,Trinomys_eliasi,167.9,mainland,NT
Rodentia,Trinomys_gratiosus,158.3,mainland,LC
Rodentia,Trinomys_iheringi,203.5,mainland,LC
Rodentia,Trinomys_mirapitanga,242.2,mainland,DD
Rodentia,Trinomys_moojeni,207,mainland,EN
Rodentia,Trinomys_paratus,178.9,mainland,DD
Rodentia,Trinomys_setosus,285,mainland,LC
Rodentia,Trinomys_yonenagae,200.2,mainland,EN
Chiroptera,Trinycteris_nicefori,8.2,mainland,LC
Rodentia,Trogopterus_xanthipes,744.9,mainland,NT
Diprotodontia,Troposodon_minor,40000,mainland,EP
Rodentia,Tscherskia_triton,166.5,mainland,LC
Scandentia,Tupaia_belangeri,200,mainland,LC
Scandentia,Tupaia_glis,169.8,mainland,LC
Scandentia,Tupaia_minor,64.3,mainland,LC
Rodentia,Tylomys_bullaris,280,mainland,CR
Rodentia,Tylomys_fulviventer,225.7,mainland,DD
Rodentia,Tylomys_mirae,183.6,mainland,LC
Rodentia,Tylomys_nudicaudus,100,mainland,LC
Rodentia,Tylomys_panamensis,240,mainland,DD
Rodentia,Tylomys_tumbalensis,280,mainland,CR
Rodentia,Tylomys_watsoni,240,mainland,LC
Chiroptera,Tylonycteris_pachypus,3.6,mainland,LC
Chiroptera,Tylonycteris_robustula,7.6,mainland,LC
Rodentia,Tympanoctomys_aureus,139.4,mainland,CR
Rodentia,Tympanoctomys_barrerae,70,mainland,NT
Rodentia,Tympanoctomys_kirchnerorum,65,mainland,DD
Rodentia,Tympanoctomys_loschalchalerosorum,139.4,mainland,CR
Rodentia,Typhlomys_cinereus,24.5,mainland,LC
Rodentia,Uranomys_ruddi,40.4,mainland,LC
Rodentia,Urocitellus_armatus,313,mainland,LC
Rodentia,Urocitellus_beldingi,280.5,mainland,LC
Rodentia,Urocitellus_brunneus,300,mainland,VU
Rodentia,Urocitellus_canus,154,mainland,LC
Rodentia,Urocitellus_columbianus,493,mainland,LC
Rodentia,Urocitellus_elegans,453.6,mainland,LC
Rodentia,Urocitellus_mollis,165.4,mainland,LC
Rodentia,Urocitellus_parryii,760,mainland,LC
Rodentia,Urocitellus_richardsonii,406,mainland,LC
Rodentia,Urocitellus_townsendii,213,mainland,VU
Rodentia,Urocitellus_undulatus,840,mainland,LC
Rodentia,Urocitellus_washingtoni,207.5,mainland,NT
Carnivora,Urocyon_cinereoargenteus,3833.7,mainland,LC
Chiroptera,Uroderma_bilobatum,16.7,mainland,LC
Chiroptera,Uroderma_magnirostrum,16.9,mainland,LC
Rodentia,Uromys_caudimaculatus,606.8,mainland,LC
Rodentia,Uromys_hadrourus,194,mainland,NT
Eulipotyphla,Uropsilus_andersoni,16.7,mainland,DD
Eulipotyphla,Uropsilus_gracilis,18.4,mainland,LC
Eulipotyphla,Uropsilus_investigator,17.4,mainland,DD
Eulipotyphla,Uropsilus_soricipes,16,mainland,LC
Carnivora,Ursus_americanus,99949.4,mainland,LC
Carnivora,Ursus_arctos,180520.4,mainland,LC
Carnivora,Ursus_maritimus,388750.4,mainland,VU
Carnivora,Ursus_spelaeus,390416.7,mainland,EP
Carnivora,Ursus_thibetanus,77500,mainland,VU
Pilosa,Valgipes_bucklandi,200000,mainland,EP
Chiroptera,Vampyressa_melissa,16.3,mainland,VU
Chiroptera,Vampyressa_pusilla,8.6,mainland,DD
Chiroptera,Vampyressa_thyone,8.5,mainland,LC
Chiroptera,Vampyriscus_bidens,11.6,mainland,LC
Chiroptera,Vampyriscus_brocki,10,mainland,LC
Chiroptera,Vampyriscus_nymphaea,11.8,mainland,LC
Chiroptera,Vampyrodes_caraccioli,34.7,mainland,LC
Chiroptera,Vampyrodes_major,33.2,mainland,LC
Chiroptera,Vampyrum_spectrum,167.7,mainland,NT
Rodentia,Vandeleuria_nilagirica,19.9,mainland,EN
Rodentia,Vandeleuria_oleracea,10,mainland,LC
Rodentia,Vernaya_fulva,24.9,mainland,LC
Chiroptera,Vespadelus_baverstocki,5,mainland,LC
Chiroptera,Vespadelus_caurinus,4,mainland,LC
Chiroptera,Vespadelus_darlingtoni,6,mainland,LC
Chiroptera,Vespadelus_douglasorum,5,mainland,LC
Chiroptera,Vespadelus_finlaysoni,5,mainland,LC
Chiroptera,Vespadelus_pumilus,4.4,mainland,LC
Chiroptera,Vespadelus_regulus,5.4,mainland,LC
Chiroptera,Vespadelus_troughtoni,5.5,mainland,LC
Chiroptera,Vespadelus_vulturnus,4.1,mainland,LC
Chiroptera,Vespertilio_murinus,18.7,mainland,LC
Chiroptera,Vespertilio_sinensis,24.5,mainland,LC
Cetartiodactyla,Vicugna_vicugna,47499.6,mainland,LC
Carnivora,Viverra_civettina,12793.8,mainland,CR
Carnivora,Viverra_megaspila,9250,mainland,EN
Carnivora,Viverra_tangalunga,6885,mainland,LC
Carnivora,Viverra_zibetha,9500,mainland,LC
Carnivora,Viverricula_indica,2908.4,mainland,LC
Rodentia,Volemys_millicens,47.9,mainland,NT
Rodentia,Volemys_musseri,42.5,mainland,DD
Diprotodontia,Vombatus_hacketti,30000,mainland,EP
Diprotodontia,Vombatus_ursinus,26000,mainland,LC
Carnivora,Vormela_peregusna,450.4,mainland,VU
Carnivora,Vulpes_bengalensis,2726,mainland,LC
Carnivora,Vulpes_cana,936.9,mainland,LC
Carnivora,Vulpes_chama,2955,mainland,LC
Carnivora,Vulpes_corsac,2400,mainland,LC
Carnivora,Vulpes_ferrilata,5000,mainland,LC
Carnivora,Vulpes_lagopus,4867.7,mainland,LC
Carnivora,Vulpes_macrotis,2050,mainland,LC
Carnivora,Vulpes_pallida,2800,mainland,LC
Carnivora,Vulpes_rueppellii,2865,mainland,LC
Carnivora,Vulpes_velox,2197.5,mainland,LC
Carnivora,Vulpes_vulpes,5318.2,mainland,LC
Carnivora,Vulpes_zerda,1100,mainland,LC
Diprotodontia,Wallabia_bicolor,15000,mainland,LC
Diprotodontia,Wallabia_kitcheneri,30000,mainland,EP
Diprotodontia,Warendja_wakefieldi,10000,mainland,EP
Rodentia,Wiedomys_cerradensis,51.9,mainland,DD
Rodentia,Wiedomys_pyrrhorhinos,46.7,mainland,LC
Rodentia,Wilfredomys_oenax,46.8,mainland,EN
Diprotodontia,Wyulda_squamicaudata,1675,mainland,NT
Rodentia,Xenomys_nelsoni,130,mainland,EN
Litopterna,Xenorhinotherium_bahiense,940760.2,mainland,EP
Rodentia,Xeromys_myoides,41,mainland,VU
Chiroptera,Xeronycteris_vieirai,13.3,mainland,DD
Rodentia,Xerospermophilus_mohavensis,190,mainland,NT
Rodentia,Xerospermophilus_perotensis,140,mainland,EN
Rodentia,Xerospermophilus_spilosoma,89,mainland,LC
Rodentia,Xerospermophilus_tereticaudus,156.5,mainland,LC
Rodentia,Xerus_erythropus,502.4,mainland,LC
Rodentia,Xerus_inauris,529,mainland,LC
Rodentia,Xerus_princeps,636,mainland,LC
Rodentia,Xerus_rutilus,317.5,mainland,LC
Cingulata,Zaedyus_pichiy,1380,mainland,NT
Monotremata,Zaglossus_hacketti,30000,mainland,EP
Carnivora,Zalophus_californianus,80000,mainland,LC
Carnivora,Zalophus_japonicus,505000,mainland,EX
Rodentia,Zapus_hudsonius,17.1,mainland,LC
Rodentia,Zapus_princeps,29,mainland,LC
Rodentia,Zapus_trinotatus,27.5,mainland,LC
Rodentia,Zelotomys_hildegardeae,60,mainland,LC
