Order,Family,Genus,Species,Latin_binomial,Island,Size_ratio,Body_mass_mainland_taxon,Body_mass_island_taxon,Log_Size_ratio,Magnitude_body_size_change,Direction_body_size_change,IUCN_Category,Endemism,Source,Original_source,Notes
Eulipotyphla,Soricidae,Sorex,trowbridgii,Sorex_trowbridgii,Destruction ,1.26,6,7.56,0.100370545,0.100370545,gigantism,LC,no,Lomolino et al. 2013,Lomolino 1985 2005: Lomolino et al. 2011,
Carnivora,Mephitidae,Spilogale,gracilis,Spilogale_gracilis,Santa Rosa ,1.17,500,585,0.068185862,0.068185862,gigantism,LC,no,Lomolino et al. 2013,Lomolino 1985 2005: Lomolino et al. 2011,
Carnivora,Mephitidae,Spilogale,putorius,Spilogale_putorius,Santa Cruz,1.018,569,579.242,0.007747778,0.007747778,gigantism,VU,no,Meiri et al. 2008b,Meiri et al. 2006,
Eulipotyphla,Soricidae,Suncus,murinus,Suncus_murinus,Bali,0.905,43.2,39.096,-0.043351421,0.043351421,dwarfism,LC,no,Meiri et al. 2008b,Kitchener et al. 1994,
Rodentia,Muridae,Sundamys,muelleri,Sundamys_muelleri,Malawali,0.588,356,209.328,-0.230622674,0.230622674,dwarfism,LC,no,Meiri et al. 2008b,Nor 1996,
Rodentia,Muridae,Sundamys,muelleri,Sundamys_muelleri,Balambangan,0.897,356,319.332,-0.047207557,0.047207557,dwarfism,LC,no,Meiri et al. 2008b,Nor 1996,
Rodentia,Muridae,Sundamys,muelleri,Sundamys_muelleri,Koh Samui,0.939,356,334.284,-0.027334408,0.027334408,dwarfism,LC,no,Meiri et al. 2008b,Hill 1960,
Rodentia,Muridae,Sundamys,muelleri,Sundamys_muelleri,Banggi,0.971,356,345.676,-0.01278077,0.01278077,dwarfism,LC,no,Meiri et al. 2008b,Chasen & Kloss 1931,
Rodentia,Muridae,Sundamys,muelleri,Sundamys_muelleri,Molleangen,1.103,356,392.668,0.042575512,0.042575512,gigantism,LC,no,Meiri et al. 2008b,Nor 1996,
Rodentia,Sciuridae,Sundasciurus,lowii,Sundasciurus_lowii,Serasan,1.11472657,83.5,93.07966858,0.047168353,0.047168353,gigantism,LC,no,Lomolino et al. 2013,Miller 1901,
Rodentia,Sciuridae,Sundasciurus,lowii,Sundasciurus_lowii,Balambangan,0.976,85,82.96,-0.010550182,0.010550182,dwarfism,LC,no,Meiri et al. 2008b,Nor 1996,
Rodentia,Sciuridae,Sundasciurus,lowii,Sundasciurus_lowii,Banggi,1.028,85,87.38,0.011993115,0.011993115,gigantism,LC,no,Meiri et al. 2008b,Chasen & Kloss 1931,
Rodentia,Sciuridae,Sundasciurus,tenuis,Sundasciurus_tenuis,Serasan ,0.784189708,219.4,172.0512219,-0.105578862,0.105578862,dwarfism,LC,no,Lomolino et al. 2013,Miller 1901,
Rodentia,Sciuridae,Sundasciurus,tenuis,Sundasciurus_tenuis,Natuna Besar,1.023946745,76.8,78.63911003,0.01027737,0.01027737,gigantism,LC,no,Lomolino et al. 2013,Miller 1901,
Rodentia,Sciuridae,Sundasciurus,tenuis,Sundasciurus_tenuis,Musala,1.487,74.9,111.3763,0.172310969,0.172310969,gigantism,LC,no,Meiri et al. 2008b,Miller 1903a,
Rodentia,Sciuridae,Sundasciurus,tenuis,Sundasciurus_tenuis,Bangkaru,1.552,74.9,116.2448,0.190891717,0.190891717,gigantism,LC,no,Meiri et al. 2008b,Miller 1903a,
Artiodactyla,Suidae,Sus,barbatus,Sus_barbatus,Borneo,0.864283609,135000,116678.2872,-0.063343723,0.063343723,dwarfism,VU,no,Lomolino et al. 2013,Meiri et al. 2008a,
Artiodactyla,Suidae,Sus,barbatus,Sus_barbatus,Panebangan,0.876504791,135000,118328.1467,-0.057245706,0.057245706,dwarfism,VU,no,Lomolino et al. 2013,Lyon 1911,
Artiodactyla,Suidae,Sus,barbatus,Sus_barbatus,Pelapis,0.998304127,135000,134771.0571,-0.000737134,0.000737134,dwarfism,VU,no,Lomolino et al. 2013,Lyon 1911,
Artiodactyla,Suidae,Sus,barbatus,Sus_barbatus,Bawal,1.192892716,135000,161040.5167,0.076601387,0.076601387,gigantism,VU,no,Lomolino et al. 2013,Lyon 1911,
Chiroptera,Pteropodidae,Syconycteris,australis,Syconycteris_australis,New Britain,0.843333494,24.45,20.61950393,-0.074000651,0.074000651,dwarfism,LC,no,Lomolino et al. 2013,Koopman & Diamond 1979,
Chiroptera,Pteropodidae,Syconycteris,australis,Syconycteris_australis,Bagabag,0.899289284,24.45,21.987623,-0.046100581,0.046100581,dwarfism,LC,no,Lomolino et al. 2013,Koopman & Diamond 1979,
Chiroptera,Pteropodidae,Syconycteris,australis,Syconycteris_australis,Umboi,0.934022014,24.45,22.83683825,-0.029642888,0.029642888,dwarfism,LC,no,Lomolino et al. 2013,Koopman & Diamond 1979,
Chiroptera,Pteropodidae,Syconycteris,australis,Syconycteris_australis,Crown,0.975660311,24.45,23.85489459,-0.010701362,0.010701362,dwarfism,LC,no,Lomolino et al. 2013,Koopman & Diamond 1979,
Chiroptera,Pteropodidae,Syconycteris,australis,Syconycteris_australis,Tolokiwa,0.975660311,24.45,23.85489459,-0.010701362,0.010701362,dwarfism,LC,no,Lomolino et al. 2013,Koopman & Diamond 1979,
Chiroptera,Pteropodidae,Syconycteris,australis,Syconycteris_australis,Long,0.987780177,24.45,24.15122532,-0.005339694,0.005339694,dwarfism,LC,no,Lomolino et al. 2013,Koopman & Diamond 1979,
Chiroptera,Pteropodidae,Syconycteris,australis,Syconycteris_australis,Sakar,1,24.45,24.45,0,0,no_change,LC,no,Lomolino et al. 2013,Koopman & Diamond 1979,
Chiroptera,Pteropodidae,Syconycteris,australis,Syconycteris_australis,Aru Islands,1.036581804,17.1,17.72554885,0.015603581,0.015603581,gigantism,LC,no,Lomolino et al. 2013,Krzanowski 1967,
Chiroptera,Pteropodidae,Syconycteris,australis,Syconycteris_australis,Trobriand: D'Entrecasteaux Islands,1.296317728,17.1,22.16703316,0.11271146,0.11271146,gigantism,LC,no,Lomolino et al. 2013,Krzanowski 1967,
Chiroptera,Pteropodidae,Syconycteris,australis,Syconycteris_australis,Ambon: Seram,1.49946571,17.1,25.64086364,0.175936539,0.175936539,gigantism,LC,no,Lomolino et al. 2013,Krzanowski 1967,
Lagomorpha,Leporidae,Sylvilagus,bachmani,Sylvilagus_bachmani,Cedros ,1.28,700,896,0.10720997,0.10720997,gigantism,LC,no,Lomolino et al. 2013,Lomolino 1985 2005: Lomolino et al. 2011,
Lagomorpha,Leporidae,Sylvilagus,brasiliensis,Sylvilagus_brasiliensis,Isla del Rey,1.31,1200,1572,0.117271296,0.117271296,gigantism,EN,no,Lomolino et al. 2013,Lomolino 1985 2005: Lomolino et al. 2011,
Lagomorpha,Leporidae,Sylvilagus,graysoni,Sylvilagus_graysoni,Maria Madre ,0.89,2200,1958,-0.050609993,0.050609993,dwarfism,EN,yes,Lomolino et al. 2013,Lomolino 1985 2005: Lomolino et al. 2011,
Lagomorpha,Leporidae,Sylvilagus,mansuetus,Sylvilagus_mansuetus,San Jose Baja California,0.95,700,665,-0.022276395,0.022276395,dwarfism,CR,yes,Lomolino et al. 2013,Lomolino 1985 2005: Lomolino et al. 2011,
Rodentia,Sciuridae,Tamiasciurus,hudsonicus,Tamiasciurus_hudsonicus,Vancouver ,0.92,190,174.8,-0.036212173,0.036212173,dwarfism,LC,no,Lomolino et al. 2013,Lomolino 1985 2005: Lomolino et al. 2011,
Rodentia,Sciuridae,Tamiasciurus,hudsonicus,Tamiasciurus_hudsonicus,Kupreanof ,1.05,190,199.5,0.021189299,0.021189299,gigantism,LC,no,Lomolino et al. 2013,Lomolino 1985 2005: Lomolino et al. 2011,
Rodentia,Sciuridae,Tamiops,swinhoei,Tamiops_swinhoei,Hainan,0.673,60,40.38,-0.171984936,0.171984936,dwarfism,LC,no,Meiri et al. 2008b,Allen 1938,
Chiroptera,Emballonuridae,Taphozous,melanopogon,Taphozous_melanopogon,Moyo,0.99,26.3,26.037,-0.004364805,0.004364805,dwarfism,LC,no,Meiri et al. 2008b,Kitchener et al. 1993,
Chiroptera,Emballonuridae,Taphozous,melanopogon,Taphozous_melanopogon,Alor,1.04,26.3,27.352,0.017033339,0.017033339,gigantism,LC,no,Meiri et al. 2008b,Kitchener et al. 1993,
Primates,Tarsiidae,Tarsius,pelengensis,Tarsius_pelengensis,Peleng,1.185515788,57.5,68.16715782,0.073907342,0.073907342,gigantism,EN,yes,Lomolino et al. 2013,Bromham & Cardillo 2007,
Primates,Tarsiidae,Tarsius,sangirensis,Tarsius_sangirensis,Sangihe,1.207602339,114,137.6666667,0.081923946,0.081923946,gigantism,EN,yes,Benítez-López et al. 2021,Shekelle 2013,
Didelphimorphia,Didelphidae,Tlacuatzin,canescens,Tlacuatzin_canescens,Maria Madre ,1.07,85,90.95,0.029383778,0.029383778,gigantism,LC,no,Lomolino et al. 2013,Lomolino 1985 2005: Lomolino et al. 2011,
Primates,Cercopithecidae,Trachypithecus,cristatus,Trachypithecus_cristatus,Natuna Besar ,0.737477682,3053.302117,2251.742169,-0.132251118,0.132251118,dwarfism,VU,no,Benítez-López et al. 2021,Harding 2010: Napier 1985,
Primates,Cercopithecidae,Trachypithecus,cristatus,Trachypithecus_cristatus,Borneo,0.857546589,7130,6114.307182,-0.066742276,0.066742276,dwarfism,VU,no,Lomolino et al. 2013,Meiri et al. 2008a,
Primates,Cercopithecidae,Trachypithecus,cristatus,Trachypithecus_cristatus,Natuna Besar ,1.342,7130,9568.46,0.127752516,0.127752516,gigantism,VU,no,Meiri et al. 2008b,Bromham & Cardillo 2007,
Primates,Cercopithecidae,Trachypithecus,obscurus,Trachypithecus_obscurus,Kadan,1.336,7120,9512.32,0.125806458,0.125806458,gigantism,EN,no,Meiri et al. 2008b,Pocock 1939,
Artiodactyla,Tragulidae,Tragulus,kanchil,Tragulus_kanchil,Langkawi,0.884394711,1870,1653.818109,-0.053353864,0.053353864,dwarfism,LC,no,Lomolino et al. 2013,Endo et al. 2004,
Artiodactyla,Tragulidae,Tragulus,kanchil,Tragulus_kanchil,Borneo,1.002876317,3311.311215,3320.835594,0.001247375,0.001247375,gigantism,LC,no,Lomolino et al. 2013,Endo et al. 2004,
Artiodactyla,Tragulidae,Tragulus,kanchil,Tragulus_kanchil,Sumatra,1.049980154,3311.311215,3476.811059,0.02118109,0.02118109,gigantism,LC,no,Lomolino et al. 2013,Endo et al. 2004,
Artiodactyla,Tragulidae,Tragulus,kanchil,Tragulus_kanchil,Bangkaru,0.957,1870,1789.59,-0.019088062,0.019088062,dwarfism,LC,no,Meiri et al. 2008b,Miller 1903a,
Artiodactyla,Tragulidae,Tragulus,kanchil,Tragulus_kanchil,Penjalei,0.982,1870,1836.34,-0.007888512,0.007888512,dwarfism,LC,no,Meiri et al. 2008b,Lyon 1908,
Artiodactyla,Tragulidae,Tragulus,kanchil,Tragulus_kanchil,Banggi,1.026,1870,1918.62,0.011147361,0.011147361,gigantism,LC,no,Meiri et al. 2008b,Chasen & Kloss 1931,
Artiodactyla,Tragulidae,Tragulus,kanchil,Tragulus_kanchil,Bangka,1.103,1870,2062.61,0.042575512,0.042575512,gigantism,LC,no,Meiri et al. 2008b,Lyon 1906,
Artiodactyla,Tragulidae,Tragulus,kanchil,Tragulus_kanchil,Tuangku,1.133,1870,2118.71,0.05422991,0.05422991,gigantism,LC,no,Meiri et al. 2008b,Miller 1903a,
Artiodactyla,Tragulidae,Tragulus,kanchil,Tragulus_kanchil,Panebangan,1.143,1870,2137.41,0.05804623,0.05804623,gigantism,LC,no,Meiri et al. 2008b,Lyon 1911,
Artiodactyla,Tragulidae,Tragulus,kanchil,Tragulus_kanchil,Rupat,1.203,1870,2249.61,0.080265627,0.080265627,gigantism,LC,no,Meiri et al. 2008b,Lyon 1908,
Artiodactyla,Tragulidae,Tragulus,kanchil,Tragulus_kanchil,Bengkalis,1.254,1870,2344.98,0.098297536,0.098297536,gigantism,LC,no,Meiri et al. 2008b,Lyon 1908,
Artiodactyla,Tragulidae,Tragulus,kanchil,Tragulus_kanchil,Tebing Tinggi,1.304,1870,2438.48,0.115277591,0.115277591,gigantism,LC,no,Meiri et al. 2008b,Lyon 1908,
Artiodactyla,Tragulidae,Tragulus,kanchil,Tragulus_kanchil,Padang,1.352,1870,2528.24,0.130976692,0.130976692,gigantism,LC,no,Meiri et al. 2008b,Lyon 1908,
Artiodactyla,Tragulidae,Tragulus,kanchil,Tragulus_kanchil,Rangsang,1.671,1870,3124.77,0.22297645,0.22297645,gigantism,LC,no,Meiri et al. 2008b,Lyon 1908,
Artiodactyla,Tragulidae,Tragulus,napu,Tragulus_napu,Anambas Islands,0.752492177,4464.212519,3359.284998,-0.123498011,0.123498011,dwarfism,LC,no,Benítez-López et al. 2021,Meijaard & Groves 2004,
Artiodactyla,Tragulidae,Tragulus,napu,Tragulus_napu,Natuna Besar,0.475811872,5230,2488.49609,-0.322564726,0.322564726,dwarfism,LC,no,Lomolino et al. 2013,Miller 1901,
Artiodactyla,Tragulidae,Tragulus,napu,Tragulus_napu,Borneo,0.859302383,5230,4494.151464,-0.065853984,0.065853984,dwarfism,LC,no,Lomolino et al. 2013,Meiri et al. 2008a,
Artiodactyla,Tragulidae,Tragulus,napu,Tragulus_napu,Laut,0.933325466,5230,4881.292186,-0.029966884,0.029966884,dwarfism,LC,no,Lomolino et al. 2013,Lyon 1911,
Artiodactyla,Tragulidae,Tragulus,napu,Tragulus_napu,Musala,0.574,5230,3002.02,-0.241088108,0.241088108,dwarfism,LC,no,Meiri et al. 2008b,Miller 1903a,
Artiodactyla,Tragulidae,Tragulus,napu,Tragulus_napu,Sebuku,0.622,5230,3253.06,-0.206209615,0.206209615,dwarfism,LC,no,Meiri et al. 2008b,Lyon 1911,
Artiodactyla,Tragulidae,Tragulus,napu,Tragulus_napu,Nias,0.811,5230,4241.53,-0.090979146,0.090979146,dwarfism,LC,no,Meiri et al. 2008b,Lyon 1916,
Artiodactyla,Tragulidae,Tragulus,napu,Tragulus_napu,Terutau,0.813,5230,4251.99,-0.089909454,0.089909454,dwarfism,LC,no,Meiri et al. 2008b,Meijaard & Groves 2004,
Artiodactyla,Tragulidae,Tragulus,napu,Tragulus_napu,Bangka,0.913,5230,4774.99,-0.039529222,0.039529222,dwarfism,LC,no,Meiri et al. 2008b,Meijaard & Groves 2004,
Artiodactyla,Tragulidae,Tragulus,napu,Tragulus_napu,Langkawi,1.049,5230,5486.27,0.020775488,0.020775488,gigantism,LC,no,Meiri et al. 2008b,Meijaard & Groves 2004,
Rodentia,Cricetidae,Tscherskia,triton,Tscherskia_triton,Jeju,1.054,132,139.128,0.022840611,0.022840611,gigantism,LC,no,Meiri et al. 2008b,Jones & Johnson 1965,
Scandentia,Tupaiidae,Tupaia,belangeri,Tupaia_belangeri,Koh Lak,0.827,200,165.4,-0.08249449,0.08249449,dwarfism,LC,no,Meiri et al. 2008b,Kloss 1919,
Scandentia,Tupaiidae,Tupaia,belangeri,Tupaia_belangeri,Bentinck,0.939,200,187.8,-0.027334408,0.027334408,dwarfism,LC,no,Meiri et al. 2008b,Lyon 1913,
Scandentia,Tupaiidae,Tupaia,belangeri,Tupaia_belangeri,Kanmaw,0.941,200,188.2,-0.026410377,0.026410377,dwarfism,LC,no,Meiri et al. 2008b,Lyon 1913,
Scandentia,Tupaiidae,Tupaia,belangeri,Tupaia_belangeri,James,0.953,200,190.6,-0.020907099,0.020907099,dwarfism,LC,no,Meiri et al. 2008b,Lyon 1913,
Scandentia,Tupaiidae,Tupaia,belangeri,Tupaia_belangeri,Letsok-aw Kyun,0.965,200,193,-0.015472687,0.015472687,dwarfism,LC,no,Meiri et al. 2008b,Lyon 1913,
Scandentia,Tupaiidae,Tupaia,belangeri,Tupaia_belangeri,Lanbi Kyun,1.011,200,202.2,0.004751156,0.004751156,gigantism,LC,no,Meiri et al. 2008b,Lyon 1913,
Scandentia,Tupaiidae,Tupaia,belangeri,Tupaia_belangeri,Saint Luke,1.022,200,204.4,0.009450896,0.009450896,gigantism,LC,no,Meiri et al. 2008b,Lyon 1913,
Scandentia,Tupaiidae,Tupaia,belangeri,Tupaia_belangeri,Zadetkyi,1.055,200,211,0.02325246,0.02325246,gigantism,LC,no,Meiri et al. 2008b,Lyon 1913,
Scandentia,Tupaiidae,Tupaia,belangeri,Tupaia_belangeri,Hainan,1.129,200,225.8,0.052693942,0.052693942,gigantism,LC,no,Meiri et al. 2008b,Allen 1938,
Scandentia,Tupaiidae,Tupaia,everetti,Tupaia_everetti,Dinagat,0.80888183,224,181.18953,-0.09211492,0.09211492,dwarfism,LC,yes,Lomolino et al. 2013,Heaney & Rabor 1982,
Scandentia,Tupaiidae,Tupaia,everetti,Tupaia_everetti,Siargao,0.877396173,224,196.5367427,-0.056804264,0.056804264,dwarfism,LC,yes,Lomolino et al. 2013,Heaney & Rabor 1982,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Tioman,0.678896833,143.4925926,97.41666667,-0.168196217,0.168196217,dwarfism,LC,no,Benítez-López et al. 2021,Sargis et al. 2018,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Penang,0.743940841,143.4925926,106.75,-0.128461599,0.128461599,dwarfism,LC,no,Benítez-López et al. 2021,Sargis et al. 2018,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Panjang,0.796189294,174.1225581,138.6345166,-0.098983666,0.098983666,dwarfism,LC,no,Benítez-López et al. 2021,Hill 1960,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Tioman,0.827972017,201.3517633,166.7136256,-0.081984341,0.081984341,dwarfism,LC,no,Benítez-López et al. 2021,Sargis et al. 2018,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Ko Libong,0.835320588,289.2348899,241.6038583,-0.078146814,0.078146814,dwarfism,LC,no,Benítez-López et al. 2021,Sargis et al. 2018,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Terutau,0.882876636,201.3517633,177.7687674,-0.054099976,0.054099976,dwarfism,LC,no,Benítez-López et al. 2021,Sargis et al. 2018,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Pemanggil,0.892824898,289.2348899,258.2361111,-0.049233707,0.049233707,dwarfism,LC,no,Benítez-López et al. 2021,Sargis et al. 2018,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Ko Adang,0.90314743,289.2348899,261.2217476,-0.044241349,0.044241349,dwarfism,LC,no,Benítez-López et al. 2021,Sargis et al. 2018,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Butang,0.941988011,174.1225581,164.0213622,-0.025954625,0.025954625,dwarfism,LC,no,Benítez-López et al. 2021,Hill 1960,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Langkawi,0.964045118,143.4925926,138.3333333,-0.015902641,0.015902641,dwarfism,LC,no,Benítez-López et al. 2021,Sargis et al. 2018,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Aur,0.967920958,289.2348899,279.9565117,-0.014160106,0.014160106,dwarfism,LC,no,Benítez-López et al. 2021,Sargis et al. 2018,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Mergui Archipelago,0.973075304,174.1225581,169.4343611,-0.01185355,0.01185355,dwarfism,LC,no,Benítez-López et al. 2021,Hill 1960,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Singapore,0.984798994,289.2348899,284.8382286,-0.006652404,0.006652404,dwarfism,LC,no,Benítez-López et al. 2021,Sargis et al. 2018,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Batam,1.074264803,196.0322992,210.5905992,0.031111347,0.031111347,gigantism,LC,no,Benítez-López et al. 2021,Sargis et al. 2018,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Bintan,1.096743434,289.2348899,317.2164663,0.040105043,0.040105043,gigantism,LC,no,Benítez-López et al. 2021,Sargis et al. 2018,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Borneo,0.886616586,158.4893192,140.5192592,-0.052264148,0.052264148,dwarfism,LC,no,Lomolino et al. 2013,Meiri et al. 2008a,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Redang ,0.739,132,97.548,-0.131355562,0.131355562,dwarfism,LC,no,Meiri et al. 2008b,Lyon 1913,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Koh Samui,0.79,132,104.28,-0.102372909,0.102372909,dwarfism,LC,no,Meiri et al. 2008b,Hill 1960,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Koh Phangan,0.804,132,106.128,-0.094743951,0.094743951,dwarfism,LC,no,Meiri et al. 2008b,Hill 1960,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Con Son,0.819,132,108.108,-0.086716098,0.086716098,dwarfism,LC,no,Meiri et al. 2008b,Hill 1960,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Telibon,0.819,132,108.108,-0.086716098,0.086716098,dwarfism,LC,no,Meiri et al. 2008b,Hill 1960,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Tioman,0.834,132,110.088,-0.078833949,0.078833949,dwarfism,LC,no,Meiri et al. 2008b,Hill 1960,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Airabu,0.842,132,111.144,-0.074687909,0.074687909,dwarfism,LC,no,Meiri et al. 2008b,Lyon 1913,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Pinang,0.849,132,112.068,-0.07109231,0.07109231,dwarfism,LC,no,Meiri et al. 2008b,Hill 1960,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Terutau,0.864,132,114.048,-0.063486258,0.063486258,dwarfism,LC,no,Meiri et al. 2008b,Lyon 1913,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Ko Adang,0.877,132,115.764,-0.057000407,0.057000407,dwarfism,LC,no,Meiri et al. 2008b,Lyon 1913,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Ko Ra Wi,0.877,132,115.764,-0.057000407,0.057000407,dwarfism,LC,no,Meiri et al. 2008b,Lyon 1913,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Jemaja,0.888,132,117.216,-0.051587034,0.051587034,dwarfism,LC,no,Meiri et al. 2008b,Lyon 1913,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Bangka,0.904,132,119.328,-0.04383157,0.04383157,dwarfism,LC,no,Meiri et al. 2008b,Lyon 1913,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Langkawi,0.906,132,119.592,-0.042871802,0.042871802,dwarfism,LC,no,Meiri et al. 2008b,Lyon 1913,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Singkep,0.919,132,121.308,-0.036684489,0.036684489,dwarfism,LC,no,Meiri et al. 2008b,Lyon 1913,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Perhentian Islands,0.993,132,131.076,-0.003050752,0.003050752,dwarfism,LC,no,Meiri et al. 2008b,Lyon 1913,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Siantan,0.989,132,130.548,-0.004803708,0.004803708,dwarfism,LC,no,Meiri et al. 2008b,Lyon 1913,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Perhentian Besar,1.008,132,133.056,0.003460532,0.003460532,gigantism,LC,no,Meiri et al. 2008b,Hill 1960,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Tanahbala,1.02,132,134.64,0.008600172,0.008600172,gigantism,LC,no,Meiri et al. 2008b,Lyon 1913,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Singapore,1.06,132,139.92,0.025305865,0.025305865,gigantism,LC,no,Meiri et al. 2008b,Hill 1960,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Batam,1.084,132,143.088,0.035029282,0.035029282,gigantism,LC,no,Meiri et al. 2008b,Lyon 1913,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Pemanggil,1.078,132,142.296,0.032618761,0.032618761,gigantism,LC,no,Meiri et al. 2008b,Hill 1960,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Bintan,1.1,132,145.2,0.041392685,0.041392685,gigantism,LC,no,Meiri et al. 2008b,Lyon 1913,
Scandentia,Tupaiidae,Tupaia,glis,Tupaia_glis,Aur,1.131,132,149.292,0.053462605,0.053462605,gigantism,LC,no,Meiri et al. 2008b,Hill 1960,
Scandentia,Tupaiidae,Tupaia,gracilis,Tupaia_gracilis,Belitung,0.959,112,107.408,-0.018181393,0.018181393,dwarfism,LC,yes,Meiri et al. 2008b,Lyon 1913,
Scandentia,Tupaiidae,Tupaia,gracilis,Tupaia_gracilis,Banggi,0.985,112,110.32,-0.00656377,0.00656377,dwarfism,LC,yes,Meiri et al. 2008b,Chasen & Kloss 1931,
Scandentia,Tupaiidae,Tupaia,minor,Tupaia_minor,Borneo,0.934059669,70,65.38417684,-0.02962538,0.02962538,dwarfism,LC,no,Lomolino et al. 2013,Meiri et al. 2008a,
Scandentia,Tupaiidae,Tupaia,minor,Tupaia_minor,Banggi,0.952,70,66.64,-0.021363052,0.021363052,dwarfism,LC,no,Meiri et al. 2008b,Chasen & Kloss 1931,
Scandentia,Tupaiidae,Tupaia,minor,Tupaia_minor,Karimata,0.955,70,66.85,-0.019996628,0.019996628,dwarfism,LC,no,Meiri et al. 2008b,Lyon 1911,
Scandentia,Tupaiidae,Tupaia,minor,Tupaia_minor,Lingga,1.075,70,75.25,0.031408464,0.031408464,gigantism,LC,no,Meiri et al. 2008b,Lyon 1913,
Scandentia,Tupaiidae,Tupaia,minor,Tupaia_minor,Balambangan,1.087,70,76.09,0.036229544,0.036229544,gigantism,LC,no,Meiri et al. 2008b,Nor 1996,
Scandentia,Tupaiidae,Tupaia,minor,Tupaia_minor,Singkep,1.237,70,86.59,0.0923697,0.0923697,gigantism,LC,no,Meiri et al. 2008b,Lyon 1913,
Scandentia,Tupaiidae,Tupaia,nicobarica,Tupaia_nicobarica,Little Nicobar,0.959,170,163.03,-0.018181393,0.018181393,dwarfism,EN,yes,Meiri et al. 2008b,Lyon 1913,
Scandentia,Tupaiidae,Tupaia,palawanensis,Tupaia_palawanensis,Culion,0.661,168,111.048,-0.179798541,0.179798541,dwarfism,LC,yes,Meiri et al. 2008b,Lyon 1913,
Scandentia,Tupaiidae,Tupaia,palawanensis,Tupaia_palawanensis,Cuyo,0.745,168,125.16,-0.127843727,0.127843727,dwarfism,LC,yes,Meiri et al. 2008b,Lyon 1913,
