Taxon_name	Status	MinAge	MaxAge	Site
Cervus_astylodon	extinct	12	17	Teruma
Muntiacini_gen_et_sp_indet	extinct	12	17	Teruma
Axis_lydekkeri	extinct	9.62	16.1	Bumiayu: Kali Glagah Fm
Axis_lydekkeri	extinct	9.62	16.1	Subang: Pasir Cabe: Wanareja village
Axis_lydekkeri	extinct	7.8	16.1	Baringinan
Muntiacus_muntjak	extant	9.62	16.1	Bumiayu: Kali Glagah Fm
Stegoloxodon_indonesicus	extinct	9.62	16.1	Bumiayu: Ci Pangglosoran
Sinomastodon_bumiajuensis	extinct	9.62	16.1	Bumiayu: Kali Glagah Fm
Hexaprotodon_sivajavanicus	extinct	9.62	16.1	Cijulang: Ci Bokagung
Hexaprotodon_sivajavanicus	extinct	9.62	16.1	Subang: Cipanaruban
Hexaprotodon_sivajavanicus	extinct	9.62	16.1	Subang: Pasir Cabe: Wanareja village
Stegodon_cariangensis	extinct	9.62	16.1	Cisaar Valley
Stegodon_trigonocephalus	extinct	9.62	16.1	Subang: Cipanaruban
Stegodon_trigonocephalus	extinct	9.62	16.1	Subang: Pasir Cabe: Wanareja village
Stegodon_trigonocephalus	extinct	8.53	16.1	Cisaar Valley
Sus_stremmi	extinct	9.62	16.1	Bumiayu: Kali Glagah Fm
Stegodon_aurorae	extinct	10	16	Okubo City: Eigashima: Akashi City: Hyogo Prefecture
Elaphurus_bifurcatus	extinct	10	16	Okubo City: Fujie: Akashi City: Hyogo Prefecture
Elaphurus_bifurcatus	extinct	10	16	Okubo cho: Nishiyagi: Akashi City: Hyogo Prefecture
Stegodon_aurorae	extinct	10	16	Okubo cho: Nishiyagi: Akashi City: Hyogo Prefecture
Elaphurus_bifurcatus	extinct	10	16	Okubo cho: off Hayashizaki: Akashi City: Hyogo Prefecture
Stegodon_aurorae	extinct	15	16	Okubo cho: off Hayashizaki: Akashi City: Hyogo Prefecture
Cervus_praenipponicus	extinct	13	15	Katanoyama
Mammuthus_trogontherii	extinct	13	15	Katanoyama
Duboisia_santeng	extinct	9.62	14.5	Perning: Pucangan Fm
Xenocyon_merriami	extinct	9.62	14.5	Sangiran: black clays
Axis_lydekkeri	extinct	9.62	14.5	Gunung Butak
Axis_lydekkeri	extinct	9.62	14.5	Jetis
Axis_lydekkeri	extinct	9.62	14.5	Kali Brandual
Axis_lydekkeri	extinct	9.62	14.5	Sangiran: unknown provenance
Meganthereon_sp_Java	extinct	8.53	14.5	Java: unknown provenance
Hexaprotodon_sivajavanicus	extinct	9.62	14.5	Gunung Butak
Hexaprotodon_sivajavanicus	extinct	1.43	14.5	Cemoro: Dam site: P12: East Java
Hexaprotodon_sivajavanicus	extinct	1.43	14.5	Medalem: East Java
Hexaprotodon_sivajavanicus	extinct	1.9	14.5	Sangiran: Ngebung: triangulation point
Stegodon_trigonocephalus	extinct	1.43	14.5	Semedo
Stegodon_sondaari	extinct	12.3	14.4	Tangi Talo
New_giant_rat_sp_Flores	extinct	14	14.4	Tangi Talo
Antillothrix_bernensis	extinct	12.1	14.3	La Jeringa cave
Enhydrictis_praegalictoides	extinct	4	14	Monte Tuttavista
Stegodon_aurorae	extinct	12	14	Minamidaira: Hino City
Stegodon_aurorae	extinct	12	14	Sasai: Iruma City
Stegodon_elephantoides	extinct	12	13	Sangiran: Sangiran Fm: Bukuran (below Geochelone find)
Mammuthus_trogontherii	extinct	5	13	Nishio: Ono: Otsu City: Shiga Prefecture
Mammuthus_trogontherii	extinct	5	13	Ushiroyama: Manosagawa City: Otsu City: Shiga Prefecture
Mammuthus_trogontherii	extinct	5	13	Miyagidani: Ogi City: Otsu City: Shiga Prefecture
Cervus_kazusensis	extinct	5	13	Miyagidani: Ogi City: Otsu City: Shiga Prefecture
Mammuthus_trogontherii	extinct	5	13	Mano: Otsushi City: Shiga Prefecture
Mammuthus_trogontherii	extinct	5	13	Riverbed of Wani River: Otsu City: Shiga Prefecture
Mammuthus_trogontherii	extinct	5	13	Sakamoto: Otsu City: Shiga Prefecture
Mammuthus_trogontherii	extinct	5	13	Unknown site
Stegodon_aurorae	extinct	11	13	JR Chuo Line bridge: Hino City
Cervus_kazusensis	extinct	5	13	Yomei City: Otsu City: Shiga Prefecture
Cervus_kazusensis	extinct	5	13	Seiwa City: Otsu City: Shiga Prefecture
Apodemus_argenteus	extant	5	13	Kurihara: Otsu City: Shiga Prefecture
Mammuthus_trogontherii	extinct	9.1	12.1	Fukui: Ibaraki City: Osaka 
Stegodon_aurorae	extinct	10	12	Kakio: Kawasaki City: Kanagawa Prefecture
Stegodon_aurorae	extinct	10	12	Maehorigawa: Iruma City
Stegodon_aurorae	extinct	10	12	Musashino Coal Mine
Stegodon_aurorae	extinct	10	12	Bushi Cutting: Iruma City
Stegodon_aurorae	extinct	10	12	Okubo cho: Higashiei: Akashi City: Hyogo Prefecture
Elaphurus_bifurcatus	extinct	10	12	Okubo cho: Taniyagi: Akashi City: Hyogo Prefecture
Caprini_gen_et_sp_indet_MT	extinct	7.74	11	Monte Tuttavista
Microtus_(Tyrrhenicola)_sondaari	extinct	7.74	11	Monte Tuttavista
Cynotherium_sp_large_size	extinct	7.74	11	Monte Tuttavista
Stegodon_sp_1_Taiwan	extinct	7.8	10.7	Taichung
Rhinoceros_sp_Taiwan	extinct	7.8	10.7	Taichung
Praemegaceros_aff_P_sardus	extinct	4.5	10	Su Fossu de Cannas cave: Sadali
Stegodon_florensis_florensis	extinct	8.3	10	Kobatuwa
Stegodon_sumbaensis	extinct	1.25	10	Lewapaku
Muridae_indet_Sumba	extinct	1.29	10	Lewapaku
Stegodon_aurorae	extinct	7	10	Ozenji: Kawasaki City
Stegodon_aurorae	extinct	7	10	Mizonokuchi: Kawasaki City
Mammuthus_trogontherii	extinct	5	10	Nagahama: Kimitsu City: Chiba Prefecture
Mammuthus_trogontherii	extinct	5	10	Horyujiminato gravel pit: Osawa City: Kimitsu City: Chiba Prefecture
Mammuthus_trogontherii	extinct	5	10	Seki: Futtsu shi: Chiba Prefecture
Mammuthus_trogontherii	extinct	5	10	Takeishi: Oguni City: Kariwa gun: Niigata Prefecture
Leithia_melitensis	extinct	7.74	10	Comiso Chiaramonte Gulfi area
Palaeoloxodon_sp_incertae_sedis_2	extinct	7.74	10	Comiso Chiaramonte Gulfi area
Palaeoloxodon_ex_gr_P_falconeri	extinct	7.74	10	Comiso Chiaramonte Gulfi area
Bibos_palaesondaicus	extinct	1.43	9.8	Kedung Kendang
Bibos_palaesondaicus	extinct	1.43	9.8	Patiayam
Bibos_palaesondaicus	extinct	8.53	9.8	Trinil
Bubalus_palaeokerabau	extinct	1.43	9.8	Bondol
Bubalus_palaeokerabau	extinct	1.43	9.8	Ngluwak: Solo valley
Bubalus_palaeokerabau	extinct	1.43	9.8	Patiayam
Bubalus_palaeokerabau	extinct	1.9	9.8	Sangiran: unknown provenance
Bubalus_palaeokerabau	extinct	1.43	9.8	Tawang
Bubalus_palaeokerabau	extinct	8.53	9.8	Trinil
Duboisia_santeng	extinct	7.8	9.8	Ngandjar
Duboisia_santeng	extinct	7.8	9.8	Patiayam
Duboisia_santeng	extinct	7.8	9.8	Sangiran: unknown provenance
Duboisia_santeng	extinct	8.53	9.8	Trinil
Xenocyon_trinilensis	extinct	8.53	9.8	Trinil
Macaca_fascicularis	extant	1.9	9.8	Sangiran: unknown provenance
