series,order,family,genus,genus.species
Mammalia,Cetartiodactyla,Bovidae,Bubalus,Bubalus_quarlesi
Mammalia,Cetartiodactyla,Bovidae,Bubalus,Bubalus_depressicornis
Mammalia,Cetartiodactyla,Bovidae,Bubalus,Bubalus_arnee
Mammalia,Cetartiodactyla,Bovidae,Boselaphus,Boselaphus_tragocamelus
Mammalia,Cetartiodactyla,Bovidae,Tetracerus,Tetracerus_quadricornis
Mammalia,Perissodactyla,Equidae,Hippidion,Hippidion_saldiasi
Mammalia,Perissodactyla,Equidae,Hippidion,Hippidion_principale
Mammalia,Perissodactyla,Equidae,Equus,Equus_capensis
Mammalia,Perissodactyla,Equidae,Equus,Equus_ferus
Mammalia,Perissodactyla,Equidae,Equus,Equus_caballus
Mammalia,Perissodactyla,Equidae,Equus,Equus_africanus
Mammalia,Perissodactyla,Equidae,Equus,Equus_neogeus
Mammalia,Perissodactyla,Equidae,Equus,Equus_grevyi
Mammalia,Perissodactyla,Equidae,Equus,Equus_quagga
Mammalia,Perissodactyla,Equidae,Equus,Equus_zebra
Mammalia,Perissodactyla,Equidae,Equus,Equus_kiang
Mammalia,Perissodactyla,Equidae,Equus,Equus_hemionus
Mammalia,Perissodactyla,Equidae,Equus,Equus_ovodovi
Mammalia,Perissodactyla,Tapiridae,Tapirus,Tapirus_indicus
Mammalia,Perissodactyla,Tapiridae,Tapirus,Tapirus_terrestris
Mammalia,Perissodactyla,Tapiridae,Tapirus,Tapirus_pinchaque
Mammalia,Perissodactyla,Tapiridae,Tapirus,Tapirus_kabomani
Mammalia,Perissodactyla,Tapiridae,Tapirus,Tapirus_bairdii
Mammalia,Perissodactyla,Rhinocerotidae,Rhinoceros,Rhinoceros_unicornis
Mammalia,Perissodactyla,Rhinocerotidae,Rhinoceros,Rhinoceros_sondaicus
Mammalia,Perissodactyla,Rhinocerotidae,Dicerorhinus,Dicerorhinus_sumatrensis
Mammalia,Perissodactyla,Rhinocerotidae,Coelodonta,Coelodonta_antiquitatis
Mammalia,Perissodactyla,Rhinocerotidae,Diceros,Diceros_bicornis
Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,Ceratotherium_simum
Mammalia,Chiroptera,Myzopodidae,Myzopoda,Myzopoda_aurita
Mammalia,Chiroptera,Myzopodidae,Myzopoda,Myzopoda_schliemanni
Mammalia,Chiroptera,Thyropteridae,Thyroptera,Thyroptera_devivoi
Mammalia,Chiroptera,Thyropteridae,Thyroptera,Thyroptera_lavali
Mammalia,Chiroptera,Thyropteridae,Thyroptera,Thyroptera_tricolor
Mammalia,Chiroptera,Thyropteridae,Thyroptera,Thyroptera_discifera
Mammalia,Chiroptera,Thyropteridae,Thyroptera,Thyroptera_wynneae
Mammalia,Chiroptera,Noctilionidae,Noctilio,Noctilio_albiventris
Mammalia,Chiroptera,Noctilionidae,Noctilio,Noctilio_leporinus
Mammalia,Chiroptera,Furipteridae,Furipterus,Furipterus_horrens
Mammalia,Chiroptera,Furipteridae,Amorphochilus,Amorphochilus_schnablii
Mammalia,Chiroptera,Phyllostomidae,Dryadonycteris,Dryadonycteris_capixaba
Mammalia,Chiroptera,Phyllostomidae,Diaemus,Diaemus_youngi
Mammalia,Chiroptera,Phyllostomidae,Scleronycteris,Scleronycteris_ega
Mammalia,Chiroptera,Phyllostomidae,Desmodus,Desmodus_draculae
Mammalia,Chiroptera,Phyllostomidae,Desmodus,Desmodus_rotundus
Mammalia,Chiroptera,Phyllostomidae,Diphylla,Diphylla_ecaudata
Mammalia,Chiroptera,Phyllostomidae,Neonycteris,Neonycteris_pusilla
Mammalia,Chiroptera,Phyllostomidae,Lonchorhina,Lonchorhina_orinocensis
Mammalia,Chiroptera,Phyllostomidae,Lonchorhina,Lonchorhina_marinkellei
Mammalia,Chiroptera,Phyllostomidae,Lonchorhina,Lonchorhina_aurita
Mammalia,Chiroptera,Phyllostomidae,Chrotopterus,Chrotopterus_auritus
Mammalia,Chiroptera,Phyllostomidae,Lonchorhina,Lonchorhina_fernandezi
Mammalia,Chiroptera,Phyllostomidae,Vampyrum,Vampyrum_spectrum
Mammalia,Chiroptera,Phyllostomidae,Phylloderma,Phylloderma_stenops
Mammalia,Chiroptera,Phyllostomidae,Mimon,Mimon_crenulatum
Mammalia,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus_latifolius
Mammalia,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus_elongatus
Mammalia,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus_hastatus
Mammalia,Chiroptera,Phyllostomidae,Tonatia,Tonatia_bidens
Mammalia,Chiroptera,Phyllostomidae,Tonatia,Tonatia_saurophila
Mammalia,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus_discolor
Mammalia,Chiroptera,Phyllostomidae,Lophostoma,Lophostoma_evotis
Mammalia,Chiroptera,Phyllostomidae,Lophostoma,Lophostoma_silvicolum
Mammalia,Chiroptera,Phyllostomidae,Lophostoma,Lophostoma_kalkoae
Mammalia,Chiroptera,Phyllostomidae,Lophostoma,Lophostoma_yasuni
Mammalia,Chiroptera,Phyllostomidae,Lophostoma,Lophostoma_aequatorialis
Mammalia,Chiroptera,Phyllostomidae,Lophostoma,Lophostoma_brasiliense
Mammalia,Chiroptera,Phyllostomidae,Lophostoma,Lophostoma_carrikeri
Mammalia,Chiroptera,Phyllostomidae,Lophostoma,Lophostoma_schulzi
Mammalia,Chiroptera,Phyllostomidae,Trachops,Trachops_cirrhosus
Mammalia,Chiroptera,Phyllostomidae,Macrophyllum,Macrophyllum_macrophyllum
Mammalia,Chiroptera,Phyllostomidae,Lonchorhina,Lonchorhina_inusitata
Mammalia,Chiroptera,Phyllostomidae,Mimon,Mimon_cozumelae
Mammalia,Chiroptera,Phyllostomidae,Mimon,Mimon_bennettii
Mammalia,Chiroptera,Phyllostomidae,Carollia,Carollia_perspicillata
Mammalia,Chiroptera,Phyllostomidae,Carollia,Carollia_brevicauda
Mammalia,Chiroptera,Phyllostomidae,Carollia,Carollia_sowelli
Mammalia,Chiroptera,Phyllostomidae,Carollia,Carollia_subrufa
Mammalia,Chiroptera,Phyllostomidae,Carollia,Carollia_manu
Mammalia,Chiroptera,Phyllostomidae,Carollia,Carollia_castanea
Mammalia,Chiroptera,Phyllostomidae,Carollia,Carollia_benkeithi
Mammalia,Chiroptera,Phyllostomidae,Glyphonycteris,Glyphonycteris_sylvestris
Mammalia,Chiroptera,Phyllostomidae,Glyphonycteris,Glyphonycteris_behnii
Mammalia,Chiroptera,Phyllostomidae,Glyphonycteris,Glyphonycteris_daviesi
Mammalia,Chiroptera,Phyllostomidae,Trinycteris,Trinycteris_nicefori
Mammalia,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla_alethina
Mammalia,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla_fischerae
Mammalia,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla_pumilio
Mammalia,Chiroptera,Phyllostomidae,Sturnira,Sturnira_mistratensis
Mammalia,Chiroptera,Phyllostomidae,Sturnira,Sturnira_bidens
Mammalia,Chiroptera,Phyllostomidae,Sturnira,Sturnira_lilium
Mammalia,Chiroptera,Phyllostomidae,Sturnira,Sturnira_sorianoi
Mammalia,Chiroptera,Phyllostomidae,Sturnira,Sturnira_parvidens
Mammalia,Chiroptera,Phyllostomidae,Sturnira,Sturnira_bakeri
Mammalia,Chiroptera,Phyllostomidae,Sturnira,Sturnira_paulsoni
Mammalia,Chiroptera,Phyllostomidae,Sturnira,Sturnira_angeli
Mammalia,Chiroptera,Phyllostomidae,Sturnira,Sturnira_luisi
Mammalia,Chiroptera,Phyllostomidae,Sturnira,Sturnira_erythromos
Mammalia,Chiroptera,Phyllostomidae,Sturnira,Sturnira_ludovici
Mammalia,Chiroptera,Phyllostomidae,Sturnira,Sturnira_oporaphilum
Mammalia,Chiroptera,Phyllostomidae,Sturnira,Sturnira_burtonlimi
Mammalia,Chiroptera,Phyllostomidae,Sturnira,Sturnira_hondurensis
Mammalia,Chiroptera,Phyllostomidae,Sturnira,Sturnira_mordax
Mammalia,Chiroptera,Phyllostomidae,Sturnira,Sturnira_koopmanhilli
Mammalia,Chiroptera,Phyllostomidae,Sturnira,Sturnira_perla
Mammalia,Chiroptera,Phyllostomidae,Sturnira,Sturnira_magna
Mammalia,Chiroptera,Phyllostomidae,Sturnira,Sturnira_bogotensis
Mammalia,Chiroptera,Phyllostomidae,Sturnira,Sturnira_tildae
Mammalia,Chiroptera,Phyllostomidae,Sturnira,Sturnira_aratathomasi
Mammalia,Chiroptera,Phyllostomidae,Sturnira,Sturnira_nana
Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus_matapalensis
Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus_helleri
Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus_nitelinea
Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus_recifinus
Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus_guianensis
Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus_angustirostris
Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus_fusciventris
Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus_nigellus
Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus_brachycephalus
Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus_chocoensis
Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus_lineatus
Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus_infuscus
Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus_aurarius
Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus_dorsalis
Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus_ismaeli
Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus_masu
Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus_vittatus
Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus_albericoi
Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus_umbratus
Mammalia,Chiroptera,Phyllostomidae,Vampyrodes,Vampyrodes_caraccioli
Mammalia,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa_thyone
Mammalia,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa_pusilla
Mammalia,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa_sinchi
Mammalia,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa_melissa
Mammalia,Chiroptera,Phyllostomidae,Mesophylla,Mesophylla_macconnelli
Mammalia,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa_elisabethae
Mammalia,Chiroptera,Phyllostomidae,Chiroderma,Chiroderma_trinitatum
Mammalia,Chiroptera,Phyllostomidae,Chiroderma,Chiroderma_vizottoi
Mammalia,Chiroptera,Phyllostomidae,Chiroderma,Chiroderma_doriae
Mammalia,Chiroptera,Phyllostomidae,Chiroderma,Chiroderma_improvisum
Mammalia,Chiroptera,Phyllostomidae,Chiroderma,Chiroderma_villosum
Mammalia,Chiroptera,Phyllostomidae,Chiroderma,Chiroderma_salvini
Mammalia,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa_brocki
Mammalia,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa_nymphaea
Mammalia,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa_bidens
Mammalia,Chiroptera,Phyllostomidae,Uroderma,Uroderma_bilobatum
Mammalia,Chiroptera,Phyllostomidae,Uroderma,Uroderma_bakeri
Mammalia,Chiroptera,Phyllostomidae,Uroderma,Uroderma_magnirostrum
Mammalia,Chiroptera,Phyllostomidae,Enchisthenes,Enchisthenes_hartii
Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus_hirsutus
Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus_inopinatus
Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus_jamaicensis
Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus_lituratus
Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus_obscurus
Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus_amplus
Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus_planirostris
Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus_fimbriatus
Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus_fraterculus
Mammalia,Chiroptera,Phyllostomidae,Artibeus,Artibeus_concolor
Mammalia,Chiroptera,Phyllostomidae,Dermanura,Dermanura_anderseni
Mammalia,Chiroptera,Phyllostomidae,Dermanura,Dermanura_rava
Mammalia,Chiroptera,Phyllostomidae,Dermanura,Dermanura_glaucus
Mammalia,Chiroptera,Phyllostomidae,Dermanura,Dermanura_gnomus
Mammalia,Chiroptera,Phyllostomidae,Dermanura,Dermanura_bogotensis
Mammalia,Chiroptera,Phyllostomidae,Dermanura,Dermanura_cinereus
Mammalia,Chiroptera,Phyllostomidae,Dermanura,Dermanura_toltecus
Mammalia,Chiroptera,Phyllostomidae,Dermanura,Dermanura_phaeotis
Mammalia,Chiroptera,Phyllostomidae,Dermanura,Dermanura_watsoni
Mammalia,Chiroptera,Phyllostomidae,Dermanura,Dermanura_incomitatus
Mammalia,Chiroptera,Phyllostomidae,Dermanura,Dermanura_rosenbergii
Mammalia,Chiroptera,Phyllostomidae,Dermanura,Dermanura_aztecus
Mammalia,Chiroptera,Phyllostomidae,Ectophylla,Ectophylla_alba
Mammalia,Chiroptera,Phyllostomidae,Ariteus,Ariteus_flavescens
Mammalia,Chiroptera,Phyllostomidae,Ardops,Ardops_nichollsi
Mammalia,Chiroptera,Phyllostomidae,Phyllops,Phyllops_falcatus
Mammalia,Chiroptera,Phyllostomidae,Stenoderma,Stenoderma_rufum
Mammalia,Chiroptera,Phyllostomidae,Ametrida,Ametrida_centurio
Mammalia,Chiroptera,Phyllostomidae,Pygoderma,Pygoderma_bilabiatum
Mammalia,Chiroptera,Phyllostomidae,Sphaeronycteris,Sphaeronycteris_toxophyllum
Mammalia,Chiroptera,Phyllostomidae,Centurio,Centurio_senex
Mammalia,Chiroptera,Phyllostomidae,Mimon,Mimon_koepckeae
Mammalia,Chiroptera,Phyllostomidae,Platalina,Platalina_genovensium
Mammalia,Chiroptera,Phyllostomidae,Xeronycteris,Xeronycteris_vieirai
Mammalia,Chiroptera,Phyllostomidae,Hsunycteris,Hsunycteris_pattoni
Mammalia,Chiroptera,Phyllostomidae,Hsunycteris,Hsunycteris_cadenai
Mammalia,Chiroptera,Phyllostomidae,Hsunycteris,Hsunycteris_thomasi
Mammalia,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla_fornicata
Mammalia,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla_orcesi
Mammalia,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla_inexpectata
Mammalia,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla_hesperia
Mammalia,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla_dekeyseri
Mammalia,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla_mordax
Mammalia,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla_concava
Mammalia,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla_handleyi
Mammalia,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla_orienticollina
Mammalia,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla_robusta
Mammalia,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla_chocoana
Mammalia,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla_thomasi
Mammalia,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla_peracchii
Mammalia,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla_bokermanni
Mammalia,Chiroptera,Phyllostomidae,Lionycteris,Lionycteris_spurrelli
Mammalia,Chiroptera,Phyllostomidae,Hylonycteris,Hylonycteris_underwoodi
Mammalia,Chiroptera,Phyllostomidae,Choeronycteris,Choeronycteris_mexicana
Mammalia,Chiroptera,Phyllostomidae,Choeroniscus,Choeroniscus_periosus
Mammalia,Chiroptera,Phyllostomidae,Choeroniscus,Choeroniscus_godmani
Mammalia,Chiroptera,Phyllostomidae,Choeroniscus,Choeroniscus_minor
Mammalia,Chiroptera,Phyllostomidae,Musonycteris,Musonycteris_harrisoni
Mammalia,Chiroptera,Phyllostomidae,Lichonycteris,Lichonycteris_obscura
Mammalia,Chiroptera,Phyllostomidae,Anoura,Anoura_fistulata
Mammalia,Chiroptera,Phyllostomidae,Anoura,Anoura_cultrata
Mammalia,Chiroptera,Phyllostomidae,Anoura,Anoura_canishina
Mammalia,Chiroptera,Phyllostomidae,Anoura,Anoura_latidens
Mammalia,Chiroptera,Phyllostomidae,Anoura,Anoura_geoffroyi
Mammalia,Chiroptera,Phyllostomidae,Anoura,Anoura_caudifer
Mammalia,Chiroptera,Phyllostomidae,Anoura,Anoura_luismanueli
Mammalia,Chiroptera,Phyllostomidae,Brachyphylla,Brachyphylla_cavernarum
Mammalia,Chiroptera,Phyllostomidae,Brachyphylla,Brachyphylla_nana
Mammalia,Chiroptera,Phyllostomidae,Phyllonycteris,Phyllonycteris_aphylla
Mammalia,Chiroptera,Phyllostomidae,Phyllonycteris,Phyllonycteris_poeyi
Mammalia,Chiroptera,Phyllostomidae,Erophylla,Erophylla_bombifrons
Mammalia,Chiroptera,Phyllostomidae,Erophylla,Erophylla_sezekorni
Mammalia,Chiroptera,Phyllostomidae,Leptonycteris,Leptonycteris_curasoae
Mammalia,Chiroptera,Phyllostomidae,Leptonycteris,Leptonycteris_yerbabuenae
Mammalia,Chiroptera,Phyllostomidae,Leptonycteris,Leptonycteris_nivalis
Mammalia,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga_morenoi
Mammalia,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga_longirostris
Mammalia,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga_leachii
Mammalia,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga_commissarisi
Mammalia,Chiroptera,Phyllostomidae,Glossophaga,Glossophaga_soricina
Mammalia,Chiroptera,Phyllostomidae,Monophyllus,Monophyllus_plethodon
Mammalia,Chiroptera,Phyllostomidae,Monophyllus,Monophyllus_redmani
Mammalia,Chiroptera,Phyllostomidae,Lampronycteris,Lampronycteris_brachyotis
Mammalia,Chiroptera,Phyllostomidae,Micronycteris,Micronycteris_minuta
Mammalia,Chiroptera,Phyllostomidae,Micronycteris,Micronycteris_schmidtorum
Mammalia,Chiroptera,Phyllostomidae,Micronycteris,Micronycteris_yatesi
Mammalia,Chiroptera,Phyllostomidae,Micronycteris,Micronycteris_hirsuta
Mammalia,Chiroptera,Phyllostomidae,Micronycteris,Micronycteris_brosseti
Mammalia,Chiroptera,Phyllostomidae,Micronycteris,Micronycteris_sanborni
Mammalia,Chiroptera,Phyllostomidae,Micronycteris,Micronycteris_matses
Mammalia,Chiroptera,Phyllostomidae,Micronycteris,Micronycteris_buriri
Mammalia,Chiroptera,Phyllostomidae,Micronycteris,Micronycteris_microtis
Mammalia,Chiroptera,Phyllostomidae,Micronycteris,Micronycteris_megalotis
Mammalia,Chiroptera,Phyllostomidae,Micronycteris,Micronycteris_giovanniae
Mammalia,Chiroptera,Phyllostomidae,Macrotus,Macrotus_californicus
Mammalia,Chiroptera,Phyllostomidae,Macrotus,Macrotus_waterhousii
Mammalia,Chiroptera,Mormoopidae,Mormoops,Mormoops_blainvillei
Mammalia,Chiroptera,Mormoopidae,Mormoops,Mormoops_megalophylla
Mammalia,Chiroptera,Mormoopidae,Pteronotus,Pteronotus_quadridens
Mammalia,Chiroptera,Mormoopidae,Pteronotus,Pteronotus_macleayii
Mammalia,Chiroptera,Mormoopidae,Pteronotus,Pteronotus_paraguanensis
Mammalia,Chiroptera,Mormoopidae,Pteronotus,Pteronotus_gymnonotus
Mammalia,Chiroptera,Mormoopidae,Pteronotus,Pteronotus_davyi
Mammalia,Chiroptera,Mormoopidae,Pteronotus,Pteronotus_personatus
Mammalia,Chiroptera,Mormoopidae,Pteronotus,Pteronotus_parnellii
Mammalia,Chiroptera,Mystacinidae,Mystacina,Mystacina_robusta
Mammalia,Chiroptera,Mystacinidae,Mystacina,Mystacina_tuberculata
Mammalia,Chiroptera,Nycteridae,Nycteris,Nycteris_major
Mammalia,Chiroptera,Nycteridae,Nycteris,Nycteris_grandis
Mammalia,Chiroptera,Nycteridae,Nycteris,Nycteris_nana
Mammalia,Chiroptera,Nycteridae,Nycteris,Nycteris_thebaica
Mammalia,Chiroptera,Nycteridae,Nycteris,Nycteris_parisii
Mammalia,Chiroptera,Nycteridae,Nycteris,Nycteris_hispida
Mammalia,Chiroptera,Nycteridae,Nycteris,Nycteris_aurita
Mammalia,Chiroptera,Nycteridae,Nycteris,Nycteris_tragata
Mammalia,Chiroptera,Nycteridae,Nycteris,Nycteris_javanica
Mammalia,Chiroptera,Nycteridae,Nycteris,Nycteris_arge
Mammalia,Chiroptera,Nycteridae,Nycteris,Nycteris_intermedia
Mammalia,Chiroptera,Nycteridae,Nycteris,Nycteris_gambiensis
Mammalia,Chiroptera,Nycteridae,Nycteris,Nycteris_woodi
Mammalia,Chiroptera,Nycteridae,Nycteris,Nycteris_vinsoni
Mammalia,Chiroptera,Nycteridae,Nycteris,Nycteris_macrotis
Mammalia,Chiroptera,Nycteridae,Nycteris,Nycteris_madagascariensis
Mammalia,Chiroptera,Emballonuridae,Saccolaimus,Saccolaimus_flaviventris
Mammalia,Chiroptera,Emballonuridae,Saccolaimus,Saccolaimus_peli
Mammalia,Chiroptera,Emballonuridae,Saccolaimus,Saccolaimus_mixtus
Mammalia,Chiroptera,Emballonuridae,Saccolaimus,Saccolaimus_saccolaimus
Mammalia,Chiroptera,Emballonuridae,Taphozous,Taphozous_troughtoni
Mammalia,Chiroptera,Emballonuridae,Taphozous,Taphozous_hilli
Mammalia,Chiroptera,Emballonuridae,Taphozous,Taphozous_mauritianus
Mammalia,Chiroptera,Emballonuridae,Taphozous,Taphozous_longimanus
Mammalia,Chiroptera,Emballonuridae,Taphozous,Taphozous_australis
Mammalia,Chiroptera,Emballonuridae,Taphozous,Taphozous_theobaldi
Mammalia,Chiroptera,Emballonuridae,Taphozous,Taphozous_kapalgensis
Mammalia,Chiroptera,Emballonuridae,Taphozous,Taphozous_nudiventris
Mammalia,Chiroptera,Emballonuridae,Taphozous,Taphozous_melanopogon
Mammalia,Chiroptera,Emballonuridae,Taphozous,Taphozous_hildegardeae
Mammalia,Chiroptera,Emballonuridae,Taphozous,Taphozous_hamiltoni
Mammalia,Chiroptera,Emballonuridae,Taphozous,Taphozous_perforatus
Mammalia,Chiroptera,Emballonuridae,Taphozous,Taphozous_georgianus
Mammalia,Chiroptera,Emballonuridae,Taphozous,Taphozous_achates
Mammalia,Chiroptera,Emballonuridae,Rhynchonycteris,Rhynchonycteris_naso
Mammalia,Chiroptera,Emballonuridae,Centronycteris,Centronycteris_maximiliani
Mammalia,Chiroptera,Emballonuridae,Centronycteris,Centronycteris_centralis
Mammalia,Chiroptera,Emballonuridae,Saccopteryx,Saccopteryx_gymnura
Mammalia,Chiroptera,Emballonuridae,Saccopteryx,Saccopteryx_canescens
Mammalia,Chiroptera,Emballonuridae,Saccopteryx,Saccopteryx_antioquensis
Mammalia,Chiroptera,Emballonuridae,Saccopteryx,Saccopteryx_leptura
Mammalia,Chiroptera,Emballonuridae,Saccopteryx,Saccopteryx_bilineata
Mammalia,Chiroptera,Emballonuridae,Balantiopteryx,Balantiopteryx_plicata
Mammalia,Chiroptera,Emballonuridae,Balantiopteryx,Balantiopteryx_io
Mammalia,Chiroptera,Emballonuridae,Balantiopteryx,Balantiopteryx_infusca
Mammalia,Chiroptera,Emballonuridae,Cyttarops,Cyttarops_alecto
Mammalia,Chiroptera,Emballonuridae,Mosia,Mosia_nigrescens
Mammalia,Chiroptera,Emballonuridae,Diclidurus,Diclidurus_isabellus
Mammalia,Chiroptera,Emballonuridae,Diclidurus,Diclidurus_scutatus
Mammalia,Chiroptera,Emballonuridae,Diclidurus,Diclidurus_ingens
Mammalia,Chiroptera,Emballonuridae,Diclidurus,Diclidurus_albus
Mammalia,Chiroptera,Emballonuridae,Peropteryx,Peropteryx_leucoptera
Mammalia,Chiroptera,Emballonuridae,Peropteryx,Peropteryx_pallidoptera
Mammalia,Chiroptera,Emballonuridae,Peropteryx,Peropteryx_trinitatis
Mammalia,Chiroptera,Emballonuridae,Peropteryx,Peropteryx_macrotis
Mammalia,Chiroptera,Emballonuridae,Peropteryx,Peropteryx_kappleri
Mammalia,Chiroptera,Emballonuridae,Cormura,Cormura_brevirostris
Mammalia,Chiroptera,Emballonuridae,Emballonura,Emballonura_tiavato
Mammalia,Chiroptera,Emballonuridae,Emballonura,Emballonura_atrata
Mammalia,Chiroptera,Emballonuridae,Coleura,Coleura_seychellensis
Mammalia,Chiroptera,Emballonuridae,Coleura,Coleura_kibomalandy
Mammalia,Chiroptera,Emballonuridae,Coleura,Coleura_afra
Mammalia,Chiroptera,Emballonuridae,Emballonura,Emballonura_alecto
Mammalia,Chiroptera,Emballonuridae,Emballonura,Emballonura_monticola
Mammalia,Chiroptera,Emballonuridae,Emballonura,Emballonura_furax
Mammalia,Chiroptera,Emballonuridae,Emballonura,Emballonura_raffrayana
Mammalia,Chiroptera,Emballonuridae,Emballonura,Emballonura_semicaudata
Mammalia,Chiroptera,Emballonuridae,Emballonura,Emballonura_serii
Mammalia,Chiroptera,Emballonuridae,Emballonura,Emballonura_beccarii
Mammalia,Chiroptera,Emballonuridae,Emballonura,Emballonura_dianae
Mammalia,Chiroptera,Natalidae,Nyctiellus,Nyctiellus_lepidus
Mammalia,Chiroptera,Natalidae,Natalus,Natalus_espiritosantensis
Mammalia,Chiroptera,Natalidae,Natalus,Natalus_primus
Mammalia,Chiroptera,Natalidae,Natalus,Natalus_mexicanus
Mammalia,Chiroptera,Natalidae,Natalus,Natalus_jamaicensis
Mammalia,Chiroptera,Natalidae,Natalus,Natalus_major
Mammalia,Chiroptera,Natalidae,Natalus,Natalus_stramineus
Mammalia,Chiroptera,Natalidae,Natalus,Natalus_tumidirostris
Mammalia,Chiroptera,Natalidae,Natalus,Natalus_saturatus
Mammalia,Chiroptera,Natalidae,Natalus,Natalus_lanatus
Mammalia,Chiroptera,Natalidae,Chilonatalus,Chilonatalus_tumidifrons
Mammalia,Chiroptera,Natalidae,Chilonatalus,Chilonatalus_micropus
Mammalia,Chiroptera,Molossidae,Tomopeas,Tomopeas_ravus
Mammalia,Chiroptera,Molossidae,Platymops,Platymops_setiger
Mammalia,Chiroptera,Molossidae,Myopterus,Myopterus_whitleyi
Mammalia,Chiroptera,Molossidae,Myopterus,Myopterus_daubentonii
Mammalia,Chiroptera,Molossidae,Mops,Mops_demonstrator
Mammalia,Chiroptera,Molossidae,Mops,Mops_spurrelli
Mammalia,Chiroptera,Molossidae,Mops,Mops_thersites
Mammalia,Chiroptera,Molossidae,Chaerephon,Chaerephon_ansorgei
